Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
2 or 3 Things I Know About Her,https://www.imdb.com/title/tt0060304/,6.8,6297,87.0,"['Comedy', 'Drama']",Not Rated,,IMDB
FantÃ´mas contre Scotland Yard,https://www.imdb.com/title/tt0060400/,6.8,5920,104.0,"['Adventure', 'Comedy', 'Crime']",PG,,IMDB
The Mummy's Shroud,https://www.imdb.com/title/tt0062006/,5.5,1706,90.0,['Horror'],Approved,,IMDB
DaikaijÃ» kÃ»chÃ»sen: Gamera tai Gyaosu,https://www.imdb.com/title/tt0061695/,4.9,1668,87.0,"['Action', 'Adventure', 'Family']",Not Rated,,IMDB
Frankenstein Created Woman,https://www.imdb.com/title/tt0061683/,6.6,4163,92.0,"['Horror', 'Sci-Fi']",Not Rated,,IMDB
Mouchette,https://www.imdb.com/title/tt0061996/,7.9,9866,81.0,['Drama'],Not Rated,,IMDB
Camelot,https://www.imdb.com/title/tt0061439/,6.6,5812,179.0,"['Adventure', 'Fantasy', 'Musical']",G,70.0,IMDB
Esta Noite Encarnarei no Teu CadÃ¡ver,https://www.imdb.com/title/tt0060380/,7.2,1624,108.0,['Horror'],,,IMDB
The Two of Us,https://www.imdb.com/title/tt0063771/,7.7,1898,86.0,"['Comedy', 'Drama']",Not Rated,,IMDB
How to Succeed in Business Without Really Trying,https://www.imdb.com/title/tt0061791/,7.2,4096,121.0,"['Comedy', 'Musical']",Approved,,IMDB
The Young Girls of Rochefort,https://www.imdb.com/title/tt0062873/,7.7,8017,125.0,"['Comedy', 'Drama', 'Musical']",G,,IMDB
Mad Monster Party?,https://www.imdb.com/title/tt0061931/,6.7,2794,94.0,"['Animation', 'Comedy', 'Family']",Not Rated,,IMDB
In Like Flint,https://www.imdb.com/title/tt0061810/,6.2,5021,114.0,"['Action', 'Adventure', 'Comedy']",Not Rated,,IMDB
La Collectionneuse,https://www.imdb.com/title/tt0061495/,7.5,6123,89.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB
Don't Lose Your Head,https://www.imdb.com/title/tt0060330/,6.5,2406,90.0,"['Action', 'Adventure', 'Comedy']",,,IMDB
Privilege,https://www.imdb.com/title/tt0062155/,6.9,1030,103.0,"['Comedy', 'Drama', 'Music']",,,IMDB
Hells Angels on Wheels,https://www.imdb.com/title/tt0061758/,5.2,2093,95.0,"['Crime', 'Drama', 'Thriller']",Approved,49.0,IMDB
The Taming of the Shrew,https://www.imdb.com/title/tt0061407/,7.1,7132,122.0,"['Comedy', 'Drama', 'Romance']",Approved,,IMDB
We Still Kill the Old Way,https://www.imdb.com/title/tt0061320/,7.1,1197,99.0,"['Crime', 'Drama', 'Mystery']",Not Rated,,IMDB
The Thief of Paris,https://www.imdb.com/title/tt0062457/,7.0,1594,120.0,"['Crime', 'Drama']",Not Rated,,IMDB
The Witches,https://www.imdb.com/title/tt0061037/,6.1,1305,105.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB
Marat/Sade,https://www.imdb.com/title/tt0060668/,7.5,2262,116.0,"['Drama', 'History', 'Music']",Not Rated,,IMDB
The 25th Hour,https://www.imdb.com/title/tt0062445/,7.5,1668,130.0,"['Drama', 'War']",Not Rated,,IMDB
Deadlier Than the Male,https://www.imdb.com/title/tt0060288/,6.3,1365,98.0,"['Adventure', 'Crime', 'Drama']",Approved,,IMDB
