Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
Khiladiyon Ka Khiladi,https://www.imdb.com/title/tt0246729/,6.0,5516,162.0,"['Action', 'Crime', 'Drama']",Unrated, ~data not found~ ,IMDB
Moll Flanders,https://www.imdb.com/title/tt0117071/,6.5,3939,123.0,"['Drama', 'Romance']",PG-13, ~data not found~ ,IMDB
Eraser,https://www.imdb.com/title/tt0116213/,6.1,101535,115.0,"['Action', 'Drama', 'Thriller']",R,56,IMDB
The Cable Guy,https://www.imdb.com/title/tt0115798/,6.1,149057,96.0,"['Comedy', 'Drama', 'Thriller']",PG-13,56,IMDB
The Rock,https://www.imdb.com/title/tt0117500/,7.4,305827,136.0,"['Action', 'Adventure', 'Thriller']",R,58,IMDB
The Phantom,https://www.imdb.com/title/tt0117331/,4.9,31767,100.0,"['Action', 'Adventure', 'Comedy']",PG, ~data not found~ ,IMDB
Emma,https://www.imdb.com/title/tt0116191/,6.6,35035,120.0,"['Comedy', 'Drama', 'Romance']",PG,66,IMDB
Chaahat,https://www.imdb.com/title/tt0172234/,5.5,2530,151.0,"['Drama', 'Romance']",Not Rated, ~data not found~ ,IMDB
A Summer's Tale,https://www.imdb.com/title/tt0115940/,7.6,6136,113.0,"['Comedy', 'Drama', 'Romance']",G,91,IMDB
Thieves,https://www.imdb.com/title/tt0118100/,6.8,1929,117.0,"['Crime', 'Drama', 'Romance']",R, ~data not found~ ,IMDB
Some Mother's Son,https://www.imdb.com/title/tt0117690/,7.2,2507,112.0,"['Drama', 'History']",R, ~data not found~ ,IMDB
The Promise,https://www.imdb.com/title/tt0117398/,7.8,7054,90.0,"['Comedy', 'Drama']",Not Rated,82,IMDB
Hard Core Logo,https://www.imdb.com/title/tt0116488/,7.3,2538,92.0,"['Comedy', 'Drama', 'Music']",R, ~data not found~ ,IMDB
Eddie,https://www.imdb.com/title/tt0116168/,5.2,9124,100.0,"['Comedy', 'Sport']",PG-13, ~data not found~ ,IMDB
DragonHeart,https://www.imdb.com/title/tt0116136/,6.5,89690,103.0,"['Action', 'Adventure', 'Fantasy']",PG-13, ~data not found~ ,IMDB
My Sex Life... or How I Got Into an Argument,https://www.imdb.com/title/tt0115928/,6.8,1302,178.0,"['Comedy', 'Drama', 'Romance']",,76,IMDB
Hollow Reed,https://www.imdb.com/title/tt0113314/,7.1,1030,104.0,"['Drama', 'Romance']",R, ~data not found~ ,IMDB
Echte Kerle,https://www.imdb.com/title/tt0116164/,6.8,1378,102.0,"['Comedy', 'Crime', 'Romance']",Not Rated, ~data not found~ ,IMDB
Tierra,https://www.imdb.com/title/tt0117909/,7.3,3569,125.0,"['Drama', 'Romance']",Unrated, ~data not found~ ,IMDB
Spy Hard,https://www.imdb.com/title/tt0117723/,5.4,35393,81.0,"['Action', 'Comedy']",PG-13,25,IMDB
The Eighth Day,https://www.imdb.com/title/tt0116581/,7.5,8795,118.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Mission: Impossible,https://www.imdb.com/title/tt0117060/,7.1,378427,110.0,"['Action', 'Adventure', 'Thriller']",PG-13,59,IMDB
Love Serenade,https://www.imdb.com/title/tt0116930/,6.9,1388,101.0,"['Comedy', 'Crime', 'Drama']",R, ~data not found~ ,IMDB
The Sunchaser,https://www.imdb.com/title/tt0117781/,6.2,3742,122.0,"['Crime', 'Drama']",R, ~data not found~ ,IMDB
Schizopolis,https://www.imdb.com/title/tt0117561/,6.9,5101,96.0,"['Comedy', 'Fantasy', 'Mystery']",Not Rated,44,IMDB
Kizzu ritÃ¢n,https://www.imdb.com/title/tt0116767/,7.5,5330,107.0,"['Crime', 'Drama', 'Sport']",, ~data not found~ ,IMDB
Naked Souls,https://www.imdb.com/title/tt0113926/,3.3,1396,85.0,"['Sci-Fi', 'Thriller']",R, ~data not found~ ,IMDB
Un air de famille,https://www.imdb.com/title/tt0118015/,7.5,4362,110.0,"['Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
Flipper,https://www.imdb.com/title/tt0116322/,5.3,9953,95.0,"['Adventure', 'Family']",PG,43,IMDB
Crash,https://www.imdb.com/title/tt0115964/,6.4,50363,100.0,['Drama'],,47,IMDB
Un hÃ©ros trÃ¨s discret,https://www.imdb.com/title/tt0118020/,7.2,2631,107.0,"['Drama', 'Comedy']",Not Rated,81,IMDB
Three Lives and Only One Death,https://www.imdb.com/title/tt0117968/,7.0,1156,123.0,"['Comedy', 'Crime']",, ~data not found~ ,IMDB
Kolya,https://www.imdb.com/title/tt0116790/,7.8,14257,105.0,"['Comedy', 'Drama', 'Music']",PG-13, ~data not found~ ,IMDB
Kansas City,https://www.imdb.com/title/tt0116745/,6.4,4255,116.0,"['Crime', 'Drama', 'Music']",R,57,IMDB
Irma Vep,https://www.imdb.com/title/tt0116650/,7.0,5053,99.0,"['Comedy', 'Drama']",Not Rated,80,IMDB
"Nan guo zai jian, nan guo",https://www.imdb.com/title/tt0117151/,7.3,1458,116.0,"['Crime', 'Drama']",, ~data not found~ ,IMDB
Breaking the Waves,https://www.imdb.com/title/tt0115751/,7.8,60807,159.0,['Drama'],R,76,IMDB
Tromeo and Juliet,https://www.imdb.com/title/tt0114733/,6.1,5622,107.0,"['Action', 'Comedy', 'Drama']",R, ~data not found~ ,IMDB
The Pillow Book,https://www.imdb.com/title/tt0114134/,6.7,12163,126.0,['Drama'],Not Rated,64,IMDB
The Van,https://www.imdb.com/title/tt0118064/,6.7,4130,100.0,"['Comedy', 'Drama']",R, ~data not found~ ,IMDB
Trees Lounge,https://www.imdb.com/title/tt0117958/,7.1,13337,95.0,"['Comedy', 'Drama']",R,76,IMDB
Tu Chor Main Sipahi,https://www.imdb.com/title/tt0117983/,5.2,1239,153.0,"['Action', 'Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
Secrets & Lies,https://www.imdb.com/title/tt0117589/,8.0,36021,136.0,"['Comedy', 'Drama']",R,91,IMDB
Original Gangstas,https://www.imdb.com/title/tt0117260/,5.7,1495,99.0,"['Action', 'Crime', 'Drama']",R, ~data not found~ ,IMDB
Love Is All There Is,https://www.imdb.com/title/tt0116928/,5.1,1130,120.0,"['Comedy', 'Romance']",R, ~data not found~ ,IMDB
Boys,https://www.imdb.com/title/tt0115742/,5.0,3395,86.0,"['Drama', 'Mystery', 'Romance']",PG-13, ~data not found~ ,IMDB
Ridicule,https://www.imdb.com/title/tt0117477/,7.4,7032,102.0,"['Comedy', 'Drama', 'History']",R, ~data not found~ ,IMDB
Lepa sela lepo gore,https://www.imdb.com/title/tt0116860/,8.7,14214,115.0,"['Comedy', 'Drama', 'History']",, ~data not found~ ,IMDB
Indian,https://www.imdb.com/title/tt0116630/,8.1,10089,185.0,"['Action', 'Drama', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Feng yue,https://www.imdb.com/title/tt0116295/,6.8,1735,130.0,"['Drama', 'Romance']",R, ~data not found~ ,IMDB
Twister,https://www.imdb.com/title/tt0117998/,6.4,172737,113.0,"['Action', 'Adventure', 'Thriller']",PG-13,68,IMDB
The Pallbearer,https://www.imdb.com/title/tt0117283/,4.9,7618,98.0,"['Comedy', 'Romance']",PG-13, ~data not found~ ,IMDB
The Great White Hype,https://www.imdb.com/title/tt0116448/,5.5,8284,91.0,"['Comedy', 'Sport']",R, ~data not found~ ,IMDB
Barb Wire,https://www.imdb.com/title/tt0115624/,3.3,24550,98.0,"['Action', 'Sci-Fi']",R,40,IMDB
The Truth About Cats & Dogs,https://www.imdb.com/title/tt0117979/,6.2,24590,97.0,"['Comedy', 'Romance']",PG-13,64,IMDB
The Craft,https://www.imdb.com/title/tt0115963/,6.4,73692,101.0,"['Drama', 'Fantasy', 'Horror']",R,55,IMDB
Heaven's Prisoners,https://www.imdb.com/title/tt0116508/,5.8,4924,132.0,"['Drama', 'Mystery', 'Thriller']",R, ~data not found~ ,IMDB
Last Dance,https://www.imdb.com/title/tt0116827/,5.7,3857,103.0,"['Drama', 'Thriller']",R, ~data not found~ ,IMDB
Sunset Park,https://www.imdb.com/title/tt0117784/,6.0,1514,99.0,"['Drama', 'Sport']",R, ~data not found~ ,IMDB
Mulholland Falls,https://www.imdb.com/title/tt0117107/,6.3,15470,107.0,"['Crime', 'Drama', 'Mystery']",R, ~data not found~ ,IMDB
Tenchi the Movie - Tenchi Muyo in Love,https://www.imdb.com/title/tt0117876/,7.2,1341,95.0,"['Animation', 'Adventure', 'Comedy']",PG-13, ~data not found~ ,IMDB
The Substitute,https://www.imdb.com/title/tt0117774/,6.0,11892,114.0,"['Action', 'Crime', 'Drama']",R, ~data not found~ ,IMDB
The Quest,https://www.imdb.com/title/tt0117420/,5.6,23650,95.0,"['Action', 'Adventure', 'Drama']",PG-13, ~data not found~ ,IMDB
Mystery Science Theater 3000: The Movie,https://www.imdb.com/title/tt0117128/,7.3,17505,73.0,"['Comedy', 'Sci-Fi']",PG-13,65,IMDB
Mrs. Winterbourne,https://www.imdb.com/title/tt0117104/,6.2,6746,105.0,"['Comedy', 'Drama', 'Romance']",PG-13,35,IMDB
Hamsun,https://www.imdb.com/title/tt0116480/,7.1,1431,159.0,"['Biography', 'Drama', 'War']",Not Rated, ~data not found~ ,IMDB
Celtic Pride,https://www.imdb.com/title/tt0115851/,5.3,9419,91.0,"['Comedy', 'Sport']",PG-13, ~data not found~ ,IMDB
Libertarias,https://www.imdb.com/title/tt0113649/,7.1,1797,125.0,"['Drama', 'History', 'War']",, ~data not found~ ,IMDB
Dream for an Insomniac,https://www.imdb.com/title/tt0116141/,6.1,2577,90.0,"['Romance', 'Comedy', 'Drama']",R, ~data not found~ ,IMDB
Hitler,https://www.imdb.com/title/tt0271545/,7.3,1033,153.0,"['Action', 'Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
Kaalapani,https://www.imdb.com/title/tt0255289/,8.4,3523,178.0,"['Action', 'Drama', 'History']",, ~data not found~ ,IMDB
Saajan Chale Sasural,https://www.imdb.com/title/tt0246905/,5.9,1179,134.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Kids in the Hall: Brain Candy,https://www.imdb.com/title/tt0116768/,6.9,8075,89.0,['Comedy'],R,55,IMDB
James and the Giant Peach,https://www.imdb.com/title/tt0116683/,6.7,58721,79.0,"['Animation', 'Adventure', 'Family']",PG,78,IMDB
Getting Away with Murder,https://www.imdb.com/title/tt0116405/,4.8,1194,91.0,['Comedy'],R, ~data not found~ ,IMDB
Fear,https://www.imdb.com/title/tt0116287/,6.3,39405,97.0,"['Drama', 'Thriller']",R,51,IMDB
Small Faces,https://www.imdb.com/title/tt0114474/,7.0,1422,108.0,['Drama'],R, ~data not found~ ,IMDB
A Thin Line Between Love and Hate,https://www.imdb.com/title/tt0117891/,5.7,4214,108.0,"['Comedy', 'Crime', 'Drama']",R, ~data not found~ ,IMDB
Faithful,https://www.imdb.com/title/tt0116269/,5.9,1924,91.0,"['Comedy', 'Crime', 'Drama']",R, ~data not found~ ,IMDB
Primal Fear,https://www.imdb.com/title/tt0117381/,7.7,179562,129.0,"['Crime', 'Drama', 'Mystery']",R,47,IMDB
Hollow Point,https://www.imdb.com/title/tt0113313/,5.8,1771,102.0,"['Action', 'Comedy', 'Crime']",R, ~data not found~ ,IMDB
Sgt. Bilko,https://www.imdb.com/title/tt0117608/,5.9,21071,93.0,['Comedy'],PG,47,IMDB
A Family Thing,https://www.imdb.com/title/tt0116275/,7.0,3131,109.0,"['Comedy', 'Drama']",PG-13,71,IMDB
All Dogs Go to Heaven 2,https://www.imdb.com/title/tt0115509/,5.5,5406,82.0,"['Animation', 'Adventure', 'Family']",G, ~data not found~ ,IMDB
Stealing Beauty,https://www.imdb.com/title/tt0117737/,6.6,25344,118.0,"['Drama', 'Mystery', 'Romance']",R,60,IMDB
Cosi,https://www.imdb.com/title/tt0115951/,6.6,1777,100.0,"['Comedy', 'Drama', 'Music']",R, ~data not found~ ,IMDB
Beautiful Thing,https://www.imdb.com/title/tt0115640/,7.5,22219,90.0,"['Comedy', 'Drama', 'Romance']",R, ~data not found~ ,IMDB
PÃ©dale douce,https://www.imdb.com/title/tt0117412/,5.7,1627,100.0,['Comedy'],, ~data not found~ ,IMDB
Race the Sun,https://www.imdb.com/title/tt0117427/,5.4,3007,100.0,"['Adventure', 'Comedy', 'Drama']",PG, ~data not found~ ,IMDB
Girl 6,https://www.imdb.com/title/tt0116414/,5.1,5788,108.0,"['Comedy', 'Drama']",R,44,IMDB
Flirting with Disaster,https://www.imdb.com/title/tt0116324/,6.7,17396,92.0,['Comedy'],R,81,IMDB
Diabolique,https://www.imdb.com/title/tt0116095/,5.5,13117,107.0,"['Drama', 'Horror', 'Mystery']",R, ~data not found~ ,IMDB
The Dress,https://www.imdb.com/title/tt0116729/,7.0,1771,103.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Beaumarchais the Scoundrel,https://www.imdb.com/title/tt0115638/,6.7,1210,116.0,"['Adventure', 'Comedy', 'History']",, ~data not found~ ,IMDB
Istanbul Kanatlarimin Altinda,https://www.imdb.com/title/tt0272142/,7.1,3206,119.0,"['Adventure', 'Drama', 'History']",, ~data not found~ ,IMDB
Prisoner of the Mountains,https://www.imdb.com/title/tt0116754/,7.5,4112,99.0,"['Drama', 'War']",R, ~data not found~ ,IMDB
Executive Decision,https://www.imdb.com/title/tt0116253/,6.4,49480,133.0,"['Action', 'Adventure', 'Thriller']",R,62,IMDB
Ed,https://www.imdb.com/title/tt0116165/,2.7,8051,94.0,"['Comedy', 'Family', 'Sport']",PG,25,IMDB
Doragon bÃ´ru: SaikyÃ´ e no michi,https://www.imdb.com/title/tt0142250/,7.4,1821,80.0,"['Animation', 'Action', 'Adventure']",Not Rated, ~data not found~ ,IMDB
Lone Star,https://www.imdb.com/title/tt0116905/,7.4,27429,135.0,"['Drama', 'Mystery']",R,78,IMDB
If Lucy Fell,https://www.imdb.com/title/tt0116606/,4.9,3760,92.0,"['Comedy', 'Romance']",R, ~data not found~ ,IMDB
Homeward Bound II: Lost in San Francisco,https://www.imdb.com/title/tt0116552/,6.0,13388,88.0,"['Adventure', 'Comedy', 'Family']",G, ~data not found~ ,IMDB
Hellraiser: Bloodline,https://www.imdb.com/title/tt0116514/,5.2,18715,85.0,"['Horror', 'Sci-Fi']",R,21,IMDB
Fargo,https://www.imdb.com/title/tt0116282/,8.1,597629,98.0,"['Crime', 'Drama', 'Thriller']",R,85,IMDB
The Birdcage,https://www.imdb.com/title/tt0115685/,7.1,77593,117.0,['Comedy'],R,72,IMDB
Sabotage,https://www.imdb.com/title/tt0117533/,5.9,1340,99.0,"['Action', 'Drama', 'Thriller']",R, ~data not found~ ,IMDB
The Arrival,https://www.imdb.com/title/tt0115571/,6.3,31187,115.0,"['Sci-Fi', 'Thriller']",PG-13,56,IMDB
Up Close & Personal,https://www.imdb.com/title/tt0118055/,6.2,13239,124.0,"['Drama', 'Romance']",PG-13, ~data not found~ ,IMDB
Down Periscope,https://www.imdb.com/title/tt0116130/,6.2,20571,92.0,['Comedy'],PG-13,39,IMDB
When Saturday Comes,https://www.imdb.com/title/tt0114917/,6.0,2167,98.0,"['Drama', 'Sport']",, ~data not found~ ,IMDB
Bloodsport 2,https://www.imdb.com/title/tt0112536/,4.8,2793,90.0,"['Action', 'Sport']",R, ~data not found~ ,IMDB
The Watermelon Woman,https://www.imdb.com/title/tt0118125/,7.0,1384,90.0,"['Comedy', 'Drama', 'Romance']",Unrated,74,IMDB
Tesis,https://www.imdb.com/title/tt0117883/,7.4,34777,125.0,"['Horror', 'Mystery', 'Thriller']",R, ~data not found~ ,IMDB
Hustler White,https://www.imdb.com/title/tt0116587/,5.9,1171,79.0,"['Drama', 'Romance']",Unrated, ~data not found~ ,IMDB
Cosas que nunca te dije,https://www.imdb.com/title/tt0115950/,6.8,1252,93.0,"['Comedy', 'Drama', 'Romance']",, ~data not found~ ,IMDB
Trainspotting,https://www.imdb.com/title/tt0117951/,8.1,620889,93.0,['Drama'],R,83,IMDB
Mary Reilly,https://www.imdb.com/title/tt0117002/,5.8,13795,108.0,"['Drama', 'Horror', 'Romance']",R,44,IMDB
Before and After,https://www.imdb.com/title/tt0115645/,6.1,8013,108.0,"['Crime', 'Drama', 'Mystery']",PG-13, ~data not found~ ,IMDB
Un divan Ã  New York,https://www.imdb.com/title/tt0118018/,5.9,1916,108.0,"['Comedy', 'Romance']",R, ~data not found~ ,IMDB
Bottle Rocket,https://www.imdb.com/title/tt0115734/,7.0,68171,91.0,"['Comedy', 'Crime', 'Drama']",R,66,IMDB
Splatter: Naked Blood,https://www.imdb.com/title/tt0217679/,6.2,1814,76.0,"['Horror', 'Sci-Fi']",Unrated, ~data not found~ ,IMDB
Ma jiang,https://www.imdb.com/title/tt0116962/,7.5,1010,121.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
When the Cat's Away,https://www.imdb.com/title/tt0115856/,6.8,3146,91.0,"['Comedy', 'Romance']",R, ~data not found~ ,IMDB
Unforgettable,https://www.imdb.com/title/tt0118040/,6.0,4846,117.0,"['Drama', 'Mystery', 'Sci-Fi']",R, ~data not found~ ,IMDB
Pikunikku,https://www.imdb.com/title/tt0117338/,7.1,1535,68.0,"['Drama', 'Fantasy']",, ~data not found~ ,IMDB
Muppet Treasure Island,https://www.imdb.com/title/tt0117110/,7.0,20812,99.0,"['Action', 'Adventure', 'Comedy']",G,64,IMDB
Mr. Wrong,https://www.imdb.com/title/tt0117102/,3.9,4741,96.0,['Comedy'],PG-13, ~data not found~ ,IMDB
Daai laap mat taam Ling Ling Fat,https://www.imdb.com/title/tt0116014/,7.0,3397,89.0,"['Action', 'Comedy', 'Fantasy']",, ~data not found~ ,IMDB
City Hall,https://www.imdb.com/title/tt0115907/,6.2,19245,111.0,"['Drama', 'Thriller']",R, ~data not found~ ,IMDB
One Tough Bastard,https://www.imdb.com/title/tt0113999/,5.3,1004,100.0,"['Action', 'Thriller']",R, ~data not found~ ,IMDB
First Strike,https://www.imdb.com/title/tt0116704/,6.6,18705,107.0,"['Action', 'Adventure', 'Comedy']",PG-13, ~data not found~ ,IMDB
Dr. Wai in The Scripture With No Words,https://www.imdb.com/title/tt0110463/,5.8,1758,91.0,"['Action', 'Adventure', 'Comedy']",TV-14, ~data not found~ ,IMDB
The Other Side of Sunday,https://www.imdb.com/title/tt0117817/,6.8,1144,103.0,"['Comedy', 'Drama']",PG-13, ~data not found~ ,IMDB
Beautiful Girls,https://www.imdb.com/title/tt0115639/,7.1,30798,112.0,"['Comedy', 'Drama', 'Romance']",R,64,IMDB
Loch Ness,https://www.imdb.com/title/tt0113682/,5.5,4061,101.0,"['Adventure', 'Drama', 'Fantasy']",PG, ~data not found~ ,IMDB
Happy Gilmore,https://www.imdb.com/title/tt0116483/,7.0,191471,92.0,"['Comedy', 'Sport']",PG-13,31,IMDB
Bullet,https://www.imdb.com/title/tt0115781/,6.5,7658,96.0,"['Action', 'Crime', 'Drama']",R, ~data not found~ ,IMDB
Broken Arrow,https://www.imdb.com/title/tt0115759/,6.0,89046,108.0,"['Action', 'Adventure', 'Thriller']",R,61,IMDB
White Squall,https://www.imdb.com/title/tt0118158/,6.6,20723,129.0,"['Adventure', 'Drama']",PG-13,53,IMDB
Black Sheep,https://www.imdb.com/title/tt0115697/,6.3,35814,87.0,['Comedy'],PG-13, ~data not found~ ,IMDB
Adrenalin: Fear the Rush,https://www.imdb.com/title/tt0115471/,3.9,3272,77.0,"['Action', 'Sci-Fi', 'Thriller']",R, ~data not found~ ,IMDB
Khaharan-e gharib,https://www.imdb.com/title/tt0926208/,6.6,1353,93.0,"['Drama', 'Family', 'Musical']",, ~data not found~ ,IMDB
Pedar,https://www.imdb.com/title/tt0117315/,7.5,1304,91.0,['Drama'],, ~data not found~ ,IMDB
MÃ¤nnerpension,https://www.imdb.com/title/tt0117135/,5.9,1562,96.0,"['Comedy', 'Crime', 'Drama']",, ~data not found~ ,IMDB
Leily Ba Man Ast,https://www.imdb.com/title/tt0116852/,7.6,3913,95.0,"['Adventure', 'Comedy', 'Drama']",, ~data not found~ ,IMDB
Gabbeh,https://www.imdb.com/title/tt0116384/,6.9,2940,75.0,"['Drama', 'Mystery', 'Romance']",Not Rated, ~data not found~ ,IMDB
The Whole Wide World,https://www.imdb.com/title/tt0118163/,7.0,3372,111.0,"['Biography', 'Drama', 'Romance']",PG, ~data not found~ ,IMDB
Walking and Talking,https://www.imdb.com/title/tt0118113/,6.7,3041,86.0,"['Comedy', 'Drama', 'Romance']",R,67,IMDB
My Man,https://www.imdb.com/title/tt0117073/,6.5,1261,99.0,"['Comedy', 'Drama', 'Romance']",Unrated, ~data not found~ ,IMDB
JÃ¤garna,https://www.imdb.com/title/tt0116736/,7.1,7560,113.0,"['Crime', 'Thriller']",R, ~data not found~ ,IMDB
The Grave,https://www.imdb.com/title/tt0116446/,5.7,1010,90.0,"['Comedy', 'Horror']",R, ~data not found~ ,IMDB
The Daytrippers,https://www.imdb.com/title/tt0116041/,6.9,4377,87.0,"['Comedy', 'Drama']",R,73,IMDB
Citizen Ruth,https://www.imdb.com/title/tt0115906/,7.0,7124,106.0,"['Comedy', 'Drama']",R,64,IMDB
The Juror,https://www.imdb.com/title/tt0116731/,5.7,16724,118.0,"['Crime', 'Drama', 'Thriller']",R, ~data not found~ ,IMDB
Shall We Dance?,https://www.imdb.com/title/tt0117615/,7.6,10333,136.0,"['Comedy', 'Drama', 'Music']",PG,68,IMDB
Vinterviken,https://www.imdb.com/title/tt0118083/,4.7,1570,98.0,"['Crime', 'Drama', 'Romance']",, ~data not found~ ,IMDB
The Stendhal Syndrome,https://www.imdb.com/title/tt0117658/,6.1,7356,113.0,"['Horror', 'Mystery', 'Thriller']",Not Rated,42,IMDB
Normal Life,https://www.imdb.com/title/tt0117202/,6.3,2125,101.0,"['Crime', 'Drama']",R, ~data not found~ ,IMDB
Drifting Clouds,https://www.imdb.com/title/tt0116752/,7.7,6722,97.0,"['Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
Freeway,https://www.imdb.com/title/tt0116361/,6.8,25785,102.0,"['Comedy', 'Crime', 'Drama']",R,61,IMDB
Big Bully,https://www.imdb.com/title/tt0115676/,4.7,4437,90.0,"['Comedy', 'Thriller']",PG, ~data not found~ ,IMDB
Bed of Roses,https://www.imdb.com/title/tt0115644/,6.1,7746,87.0,"['Drama', 'Romance']",PG, ~data not found~ ,IMDB
Goo wak chai: Yan joi gong woo,https://www.imdb.com/title/tt0116456/,7.1,1480,97.0,"['Action', 'Crime', 'Thriller']",, ~data not found~ ,IMDB
The Spitfire Grill,https://www.imdb.com/title/tt0117718/,7.0,5201,117.0,['Drama'],PG-13, ~data not found~ ,IMDB
Caught,https://www.imdb.com/title/tt0115847/,6.5,1136,110.0,"['Drama', 'Thriller']",R, ~data not found~ ,IMDB
Carried Away,https://www.imdb.com/title/tt0115837/,6.2,1447,109.0,"['Drama', 'Romance']",R, ~data not found~ ,IMDB
Big Night,https://www.imdb.com/title/tt0115678/,7.3,17033,109.0,"['Drama', 'Romance']",R,80,IMDB
Manny & Lo,https://www.imdb.com/title/tt0116985/,6.5,1802,88.0,"['Comedy', 'Drama']",R, ~data not found~ ,IMDB
Female Perversions,https://www.imdb.com/title/tt0116293/,5.4,2277,120.0,"['Drama', 'Fantasy', 'Thriller']",R, ~data not found~ ,IMDB
Shine,https://www.imdb.com/title/tt0117631/,7.7,50344,105.0,"['Biography', 'Drama', 'Music']",PG-13,87,IMDB
Hard Eight,https://www.imdb.com/title/tt0119256/,7.2,39918,101.0,"['Crime', 'Drama']",R,78,IMDB
Jane Eyre,https://www.imdb.com/title/tt0116684/,6.8,8935,112.0,"['Drama', 'Romance']",PG, ~data not found~ ,IMDB
I Shot Andy Warhol,https://www.imdb.com/title/tt0116594/,6.6,6284,103.0,"['Biography', 'Drama']",R,75,IMDB
From Dusk Till Dawn,https://www.imdb.com/title/tt0116367/,7.2,279740,108.0,"['Action', 'Crime', 'Horror']",R,48,IMDB
Different for Girls,https://www.imdb.com/title/tt0116102/,7.0,1834,92.0,"['Comedy', 'Drama', 'Romance']",R, ~data not found~ ,IMDB
Poison Ivy II,https://www.imdb.com/title/tt0114151/,4.5,5373,106.0,"['Drama', 'Thriller']",R, ~data not found~ ,IMDB
Two If by Sea,https://www.imdb.com/title/tt0118002/,5.3,5332,96.0,"['Comedy', 'Crime', 'Romance']",R, ~data not found~ ,IMDB
Lawnmower Man 2: Beyond Cyberspace,https://www.imdb.com/title/tt0116839/,2.5,8846,93.0,"['Action', 'Sci-Fi', 'Thriller']",PG-13,29,IMDB
Eye for an Eye,https://www.imdb.com/title/tt0116260/,6.2,13070,101.0,"['Crime', 'Drama', 'Thriller']",R, ~data not found~ ,IMDB
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,https://www.imdb.com/title/tt0116126/,6.6,46890,89.0,"['Comedy', 'Crime']",R, ~data not found~ ,IMDB
Bio-Dome,https://www.imdb.com/title/tt0115683/,4.5,25579,88.0,['Comedy'],PG-13,1,IMDB
It's My Party,https://www.imdb.com/title/tt0113443/,7.1,2691,110.0,"['Drama', 'Romance']",R, ~data not found~ ,IMDB
Dunston Checks In,https://www.imdb.com/title/tt0116151/,5.4,11677,88.0,"['Comedy', 'Adventure', 'Family']",PG,54,IMDB
North Star,https://www.imdb.com/title/tt0114622/,4.9,1129,88.0,"['Action', 'Adventure', 'Crime']",R, ~data not found~ ,IMDB
Mannar Mathai Speaking,https://www.imdb.com/title/tt0355743/,7.9,1262,150.0,"['Comedy', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Terra Estrangeira,https://www.imdb.com/title/tt0114651/,7.4,1583,110.0,"['Action', 'Crime', 'Drama']",, ~data not found~ ,IMDB
Shirli-myrli,https://www.imdb.com/title/tt0114429/,7.1,1589,143.0,['Comedy'],, ~data not found~ ,IMDB
Booy-E Pirahan-E Yusef,https://www.imdb.com/title/tt0112562/,6.7,1466,100.0,"['Drama', 'War']",, ~data not found~ ,IMDB
Restoration,https://www.imdb.com/title/tt0114272/,6.6,8742,117.0,"['Biography', 'Drama', 'History']",R,66,IMDB
Mr. Holland's Opus,https://www.imdb.com/title/tt0113862/,7.3,34814,143.0,"['Drama', 'Music']",PG,59,IMDB
Dead Man Walking,https://www.imdb.com/title/tt0112818/,7.5,86687,122.0,"['Crime', 'Drama']",R,80,IMDB
Bert - Den siste oskulden,https://www.imdb.com/title/tt0112480/,5.8,1841,100.0,"['Comedy', 'Family', 'Romance']",, ~data not found~ ,IMDB
Kanojo no omoide,https://www.imdb.com/title/tt1530535/,8.2,1634,45.0,"['Animation', 'Adventure', 'Sci-Fi']",PG-13, ~data not found~ ,IMDB
Memories,https://www.imdb.com/title/tt0113799/,7.6,14910,113.0,"['Animation', 'Comedy', 'Fantasy']",PG-13, ~data not found~ ,IMDB
Sailor Moon SuperS: The Movie: Black Dream Hole,https://www.imdb.com/title/tt0112513/,7.5,1363,75.0,"['Animation', 'Action', 'Comedy']",, ~data not found~ ,IMDB
Waiting to Exhale,https://www.imdb.com/title/tt0114885/,5.9,9299,124.0,"['Comedy', 'Drama', 'Romance']",R, ~data not found~ ,IMDB
Trimurti,https://www.imdb.com/title/tt0114726/,4.8,2394,187.0,"['Action', 'Drama']",Not Rated, ~data not found~ ,IMDB
I laureati,https://www.imdb.com/title/tt0113623/,6.4,1213,88.0,"['Comedy', 'Drama', 'Romance']",, ~data not found~ ,IMDB
Grumpier Old Men,https://www.imdb.com/title/tt0113228/,6.7,23613,101.0,"['Comedy', 'Romance']",PG-13,46,IMDB
Dracula: Dead and Loving It,https://www.imdb.com/title/tt0112896/,5.9,38023,88.0,"['Comedy', 'Fantasy', 'Horror']",PG-13, ~data not found~ ,IMDB
