,Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date
10702,Ju-on: White Ghost,https://www.imdb.com/title/tt1422675/,6.0,1923,61.0,"['Fantasy', 'Horror']",Not Rated,,IMDB,['Japan'],['Japanese'],2009-06-27
10703,Ju-on: Black Ghost,https://www.imdb.com/title/tt1422674/,5.4,1504,60.0,"['Fantasy', 'Horror']",Not Rated,,IMDB,['Japan'],['Japanese'],2009-06-27
10704,Evangerion shin gekijÃÂ´ban: Ha,https://www.imdb.com/title/tt0860906/,8.0,15054,112.0,"['Animation', 'Action', 'Drama']",TV-14,,IMDB,['Japan'],"['Japanese', 'German']",2009-06-27
10705,Naadodigal,https://www.imdb.com/title/tt1997455/,7.7,1083,161.0,"['Action', 'Comedy', 'Drama']",Not Rated,,IMDB,['India'],['Tamil'],2009-06-26
10706,KyÃÂ»ketsu ShÃÂ´jo tai ShÃÂ´jo Furanken,https://www.imdb.com/title/tt1425928/,5.7,3444,84.0,"['Action', 'Comedy', 'Horror']",,,IMDB,['Japan'],['Japanese'],2009-06-26
10707,New York,https://www.imdb.com/title/tt1328634/,6.8,10028,153.0,"['Crime', 'Drama', 'Thriller']",Not Rated,3.5,IMDB,['India'],"['Hindi', 'English']",2009-06-26
10708,Johan Falk: GSI - Gruppen fÃÂ¶r sÃÂ¤rskilda insatser,https://www.imdb.com/title/tt1295905/,6.9,3383,118.0,"['Action', 'Crime', 'Thriller']",,,IMDB,"['Sweden', 'Germany']",['Swedish'],2009-06-26
10709,Boogie Woogie,https://www.imdb.com/title/tt1134664/,5.2,3523,94.0,"['Comedy', 'Drama']",R,,IMDB,['UK'],['English'],2017-09-29
10710,Ice Age: Dawn of the Dinosaurs,https://www.imdb.com/title/tt1080016/,6.9,217677,94.0,"['Animation', 'Adventure', 'Comedy']",PG,5.0,IMDB,['USA'],['English'],2009-07-01
10711,My Sister's Keeper,https://www.imdb.com/title/tt1078588/,7.4,87910,109.0,"['Drama', 'Family']",PG-13,5.1,IMDB,['USA'],['English'],2009-06-26
10712,Jean Charles,https://www.imdb.com/title/tt0989007/,6.3,1129,93.0,"['Biography', 'Drama']",,,IMDB,"['UK', 'Brazil']","['English', 'Portuguese']",2009-06-26
10713,Life Is Hot in Cracktown,https://www.imdb.com/title/tt0901494/,6.1,1715,99.0,"['Crime', 'Drama']",R,3.6,IMDB,['USA'],['English'],2009-06-26
10714,Bhramaram,https://www.imdb.com/title/tt1459027/,7.4,1366,150.0,"['Crime', 'Drama', 'Thriller']",,,IMDB,['India'],['Malayalam'],2009-06-25
10715,Giallo,https://www.imdb.com/title/tt1107816/,4.4,5112,92.0,"['Crime', 'Drama', 'Horror']",R,,IMDB,['Italy'],"['English', 'Italian', 'Japanese']",2011-07-01
10716,BrÃÂ¼no,https://www.imdb.com/title/tt0889583/,5.8,138476,81.0,['Comedy'],R,5.4,IMDB,"['USA', 'UK']","['English', 'German']",2009-07-10
10717,"Scheherazade, Tell Me a Story",https://www.imdb.com/title/tt1473149/,6.6,1104,150.0,['Drama'],Not Rated,7.5,IMDB,['Egypt'],['Arabic'],2011-08-12
10718,Redwoods,https://www.imdb.com/title/tt1252329/,5.5,1522,82.0,"['Drama', 'Romance']",Not Rated,,IMDB,['USA'],['English'],2009-06-24
10719,Le Donk & Scor-zay-zee,https://www.imdb.com/title/tt1437849/,6.3,1800,71.0,['Comedy'],,,IMDB,['UK'],['English'],2009-10-09
10720,Table for Three,https://www.imdb.com/title/tt1238304/,5.4,2970,93.0,"['Comedy', 'Romance']",R,,IMDB,['USA'],['English'],2009-06-23
10721,Legend of the Bog,https://www.imdb.com/title/tt0928375/,3.1,1042,90.0,"['Horror', 'Thriller']",R,,IMDB,['Ireland'],['English'],2009-06-23
10722,Salvage,https://www.imdb.com/title/tt1297298/,5.0,2014,79.0,['Horror'],,,IMDB,['UK'],['English'],2010-07-06
10723,High Lane,https://www.imdb.com/title/tt1433562/,5.6,7221,90.0,"['Adventure', 'Horror', 'Thriller']",Not Rated,,IMDB,['France'],['French'],2009-06-24
10724,Labor Pains,https://www.imdb.com/title/tt1231287/,4.8,10630,89.0,"['Comedy', 'Romance']",PG-13,,IMDB,['USA'],['English'],2009-06-19
10725,And Then Came Lola,https://www.imdb.com/title/tt1123894/,4.0,1535,71.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB,['USA'],['English'],2009-06-19
10726,Public Enemies,https://www.imdb.com/title/tt1152836/,7.0,276337,140.0,"['Biography', 'Crime', 'Drama']",R,7.0,IMDB,"['USA', 'Japan']",['English'],2009-07-01
10727,Tony,https://www.imdb.com/title/tt1120945/,6.2,3188,76.0,"['Drama', 'Horror', 'Thriller']",Unrated,,IMDB,['UK'],['English'],2010-01-28
10728,The Six Wives of Henry Lefay,https://www.imdb.com/title/tt1074214/,5.1,2969,95.0,['Comedy'],PG-13,,IMDB,['USA'],['English'],2009-06-18
10729,Year One,https://www.imdb.com/title/tt1045778/,4.9,90371,97.0,['Comedy'],PG-13,3.4,IMDB,['USA'],['English'],2009-06-19
10730,Evil Things,https://www.imdb.com/title/tt1413527/,4.2,1584,86.0,"['Horror', 'Mystery', 'Thriller']",R,,IMDB,['USA'],['English'],2011-07-11
10731,Paper Man,https://www.imdb.com/title/tt0437405/,6.6,18038,110.0,"['Comedy', 'Drama']",R,3.7,IMDB,['USA'],['English'],2014-05-01
10732,"Cekaj me, ja sigurno necu doci",https://www.imdb.com/title/tt1273202/,7.1,1537,90.0,"['Drama', 'Romance']",,,IMDB,['Serbia'],['Serbian'],2009-06-13
10733,Beautiful Kate,https://www.imdb.com/title/tt1209377/,6.7,3333,100.0,"['Drama', 'Mystery']",R,,IMDB,['Australia'],['English'],2009-08-06
10734,Hachi: A Dog's Tale,https://www.imdb.com/title/tt1028532/,8.1,244020,93.0,"['Drama', 'Family']",G,,IMDB,"['UK', 'USA']","['English', 'Japanese']",2010-03-12
10735,Sorte kugler,https://www.imdb.com/title/tt1363140/,6.4,2876,80.0,['Comedy'],Not Rated,,IMDB,"['Denmark', 'Czech Republic']",['Danish'],2009-06-12
10736,Doghouse,https://www.imdb.com/title/tt1023500/,6.0,20808,89.0,"['Comedy', 'Horror', 'Sci-Fi']",Not Rated,,IMDB,['UK'],['English'],2009-06-12
10737,Imagine That,https://www.imdb.com/title/tt0780567/,5.6,13435,107.0,"['Comedy', 'Drama', 'Family']",PG,5.4,IMDB,"['USA', 'Germany']",['English'],2009-06-12
10738,Gordos,https://www.imdb.com/title/tt1166810/,6.6,2629,110.0,"['Comedy', 'Drama']",,,IMDB,['Spain'],['Spanish'],2009-09-11
10739,Falling Up,https://www.imdb.com/title/tt1084955/,5.6,2394,98.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB,['USA'],['English'],2010-01-05
10740,Saint John of Las Vegas,https://www.imdb.com/title/tt1276105/,5.7,2776,85.0,"['Comedy', 'Drama']",R,3.2,IMDB,['USA'],['English'],2009-06-10
10741,Transformers: Revenge of the Fallen,https://www.imdb.com/title/tt1055369/,6.0,378111,149.0,"['Action', 'Adventure', 'Sci-Fi']",PG-13,3.5,IMDB,['USA'],"['English', 'Spanish']",2009-06-24
10742,Last Ride,https://www.imdb.com/title/tt1235142/,6.7,2193,90.0,['Drama'],Not Rated,6.8,IMDB,['Australia'],['English'],2009-07-02
10743,After Last Season,https://www.imdb.com/title/tt1196334/,1.6,7890,93.0,"['Animation', 'Drama', 'Sci-Fi']",PG-13,,IMDB,['USA'],['English'],2009-06-05
10744,Away We Go,https://www.imdb.com/title/tt1176740/,7.0,51152,98.0,"['Comedy', 'Drama', 'Romance']",R,5.8,IMDB,"['USA', 'UK']",['English'],2009-06-26
10745,Land of the Lost,https://www.imdb.com/title/tt0457400/,5.3,64274,102.0,"['Action', 'Adventure', 'Comedy']",PG-13,3.2,IMDB,['USA'],['English'],2009-06-05
10746,The Taking of Pelham 123,https://www.imdb.com/title/tt1111422/,6.4,182418,106.0,"['Action', 'Crime', 'Thriller']",R,5.5,IMDB,"['USA', 'UK']","['English', 'Ukrainian']",2009-06-12
10747,The Proposal,https://www.imdb.com/title/tt1041829/,6.7,287946,108.0,"['Comedy', 'Drama', 'Romance']",PG-13,4.8,IMDB,['USA'],['English'],2009-06-19
10748,Syn Babilonu,https://www.imdb.com/title/tt1415290/,7.3,1094,100.0,['Drama'],Not Rated,,IMDB,"['Iraq', 'UK', 'France', 'Netherlands', 'United Arab Emirates', 'Egypt', 'Palestine']","['Arabic', 'Kurdish']",2011-02-11
10749,My Dog Tulip,https://www.imdb.com/title/tt0843358/,6.8,1540,83.0,"['Animation', 'Drama']",Not Rated,8.0,IMDB,['USA'],['English'],2011-05-06
10750,Penance,https://www.imdb.com/title/tt1261414/,3.4,1005,85.0,"['Horror', 'Thriller']",Not Rated,,IMDB,['USA'],['English'],2009-05-30
10751,Autumn,https://www.imdb.com/title/tt1198333/,3.2,1518,110.0,"['Horror', 'Sci-Fi', 'Thriller']",R,,IMDB,['Canada'],['English'],2010-07-28
10752,The Hangover,https://www.imdb.com/title/tt1119646/,7.7,703262,100.0,['Comedy'],R,7.3,IMDB,"['USA', 'Germany']",['English'],2009-06-05
10753,The War Boys,https://www.imdb.com/title/tt1070887/,6.6,1556,93.0,"['Crime', 'Drama', 'Romance']",Unrated,,IMDB,['USA'],"['English', 'Spanish']",2009-05-30
10754,I Come with the Rain,https://www.imdb.com/title/tt1024744/,5.4,2967,114.0,['Thriller'],Not Rated,,IMDB,"['France', 'Hong Kong', 'Ireland', 'Spain', 'UK']",['English'],2011-04-22
10755,The Devil's Tomb,https://www.imdb.com/title/tt1147687/,3.7,6317,90.0,"['Action', 'Horror', 'Sci-Fi']",R,,IMDB,['USA'],['English'],2009-10-24
10756,Coco Chanel & Igor Stravinsky,https://www.imdb.com/title/tt1023441/,6.4,6147,119.0,"['Drama', 'Music', 'Romance']",R,5.6,IMDB,"['France', 'Japan', 'Switzerland']","['French', 'Russian', 'English']",2010-07-23
10757,Map of the Sounds of Tokyo,https://www.imdb.com/title/tt1185376/,6.0,2170,109.0,"['Drama', 'Thriller']",R,,IMDB,['Spain'],"['Japanese', 'English', 'Catalan']",2009-08-28
10758,Wojna polsko-ruska,https://www.imdb.com/title/tt1242881/,5.2,1777,108.0,"['Comedy', 'Drama']",,,IMDB,['Poland'],['Polish'],2009-05-22
10759,A Mulher InvisÃÂ­vel,https://www.imdb.com/title/tt1236397/,6.3,3338,105.0,['Comedy'],,,IMDB,['Brazil'],['Portuguese'],2009-06-05
10760,Everyman's War,https://www.imdb.com/title/tt1209319/,5.1,1299,104.0,"['Biography', 'Drama', 'War']",Not Rated,,IMDB,['USA'],['English'],2009-05-22
10761,Enter the Void,https://www.imdb.com/title/tt1191111/,7.3,68025,161.0,"['Drama', 'Fantasy']",Not Rated,6.9,IMDB,"['France', 'Germany', 'Italy', 'Canada', 'Japan']","['English', 'Japanese']",2010-05-05
10762,Dance Flick,https://www.imdb.com/title/tt1153706/,3.5,11562,83.0,"['Action', 'Comedy', 'Music']",PG-13,4.0,IMDB,['USA'],['English'],2009-05-22
10763,Tormented,https://www.imdb.com/title/tt1100053/,5.1,6023,91.0,"['Comedy', 'Horror']",R,,IMDB,['UK'],['English'],2009-05-22
10764,Ajami,https://www.imdb.com/title/tt1077262/,7.3,5892,124.0,"['Crime', 'Drama']",Not Rated,8.2,IMDB,"['Germany', 'Israel', 'UK']","['Arabic', 'Hebrew']",2009-09-17
10765,The Imaginarium of Doctor Parnassus,https://www.imdb.com/title/tt1054606/,6.8,142535,123.0,"['Adventure', 'Comedy', 'Fantasy']",PG-13,6.5,IMDB,"['UK', 'France', 'Canada']","['English', 'Russian', 'French']",2010-01-08
10766,The Time That Remains,https://www.imdb.com/title/tt1037163/,7.1,2203,109.0,"['Drama', 'History']",Not Rated,7.4,IMDB,"['UK', 'Italy', 'Belgium', 'France', 'Palestine', 'Israel']","['Arabic', 'Hebrew', 'English']",2009-08-12
10767,Panique au village,https://www.imdb.com/title/tt1433540/,7.5,7407,75.0,"['Animation', 'Adventure', 'Comedy']",TV-PG,7.0,IMDB,"['Belgium', 'Luxembourg', 'France']",['French'],2009-06-17
10768,ÃÂ l'origine,https://www.imdb.com/title/tt1198385/,7.1,2206,130.0,['Drama'],,,IMDB,['France'],['French'],2009-11-11
10769,The White Ribbon,https://www.imdb.com/title/tt1149362/,7.8,67006,144.0,"['Drama', 'History', 'Mystery']",R,8.2,IMDB,"['Germany', 'Austria', 'France', 'Italy', 'Canada']","['Latin', 'German', 'Italian', 'Polish']",2010-03-05
10770,ÃÂ Deriva,https://www.imdb.com/title/tt1016321/,6.8,2734,97.0,['Drama'],Not Rated,,IMDB,['Brazil'],"['Portuguese', 'French']",2011-05-01
10771,Einayim Petukhoth,https://www.imdb.com/title/tt1424327/,7.3,5923,91.0,"['Drama', 'Romance']",Not Rated,7.0,IMDB,"['Israel', 'Germany', 'France']","['Hebrew', 'Yiddish', 'German', 'French', 'English']",2009-09-02
10772,Yeo-haeng-ja,https://www.imdb.com/title/tt1287875/,7.5,2076,92.0,['Drama'],,,IMDB,"['France', 'South Korea']",['Korean'],2009-10-29
10773,Wild Grass,https://www.imdb.com/title/tt1156143/,6.2,3543,104.0,"['Drama', 'Romance']",PG,6.5,IMDB,"['France', 'Italy']",['French'],2009-11-04
10774,Inglourious Basterds,https://www.imdb.com/title/tt0361748/,8.3,1221924,153.0,"['Adventure', 'Drama', 'War']",R,6.9,IMDB,"['Germany', 'USA']","['English', 'German', 'French', 'Italian']",2009-08-21
10775,Tales from the Golden Age,https://www.imdb.com/title/tt1422122/,7.8,4953,155.0,"['Comedy', 'History']",Not Rated,6.8,IMDB,"['Romania', 'France']",['Romanian'],2011-08-26
10776,Vincere,https://www.imdb.com/title/tt1156173/,6.9,5195,128.0,"['Biography', 'Drama', 'Romance']",Unrated,8.5,IMDB,"['Italy', 'France']","['Italian', 'German']",2009-05-20
10777,The Devil's Ground,https://www.imdb.com/title/tt1153102/,4.4,1457,89.0,"['Horror', 'Thriller']",R,,IMDB,['Canada'],['English'],2009-05-19
10778,I Killed My Mother,https://www.imdb.com/title/tt1424797/,7.5,26875,96.0,"['Drama', 'Romance']",Not Rated,7.7,IMDB,['Canada'],"['French', 'English', 'Latin']",2009-07-15
10779,Daniel and Ana,https://www.imdb.com/title/tt1392888/,6.2,1372,90.0,"['Drama', 'Thriller']",Not Rated,4.3,IMDB,"['Mexico', 'Spain']",['Spanish'],2010-08-27
10780,Mal dÃÂ­a para pescar,https://www.imdb.com/title/tt1388402/,6.9,1123,110.0,"['Comedy', 'Drama', 'Western']",Not Rated,,IMDB,"['Uruguay', 'Spain']","['Spanish', 'English']",2009-08-21
10781,Dogtooth,https://www.imdb.com/title/tt1379182/,7.3,78551,97.0,"['Drama', 'Thriller']",Not Rated,7.3,IMDB,['Greece'],['Greek'],2009-11-11
10782,Hierro,https://www.imdb.com/title/tt1318025/,5.7,3153,94.0,"['Mystery', 'Thriller']",Not Rated,,IMDB,['Spain'],['Spanish'],2010-01-15
10783,Looking for Eric,https://www.imdb.com/title/tt1242545/,7.2,15718,116.0,"['Comedy', 'Drama', 'Fantasy']",Not Rated,6.6,IMDB,"['UK', 'France', 'Italy', 'Belgium', 'Spain']","['English', 'French']",2009-05-27
10784,Antichrist,https://www.imdb.com/title/tt0870984/,6.6,113620,108.0,"['Drama', 'Horror']",Not Rated,4.9,IMDB,"['Denmark', 'Germany', 'France', 'Sweden', 'Italy', 'Poland']",['English'],2009-05-20
10785,Iztochni piesi,https://www.imdb.com/title/tt1426361/,7.2,2870,83.0,['Drama'],,,IMDB,"['Bulgaria', 'Sweden']","['Bulgarian', 'Turkish', 'English']",2009-10-16
10786,Tsar,https://www.imdb.com/title/tt1424431/,6.8,2798,116.0,"['Drama', 'History']",PG-13,,IMDB,['Russia'],['Russian'],2009-11-04
10787,Kinatay,https://www.imdb.com/title/tt1423592/,6.6,1335,105.0,"['Crime', 'Drama', 'Horror']",,5.7,IMDB,"['France', 'Philippines']","['Filipino', 'Tagalog']",2009-09-23
10788,Father of My Children,https://www.imdb.com/title/tt1356928/,6.7,2354,110.0,['Drama'],Not Rated,7.6,IMDB,"['France', 'Germany', 'Belgium']",['French'],2009-12-16
10789,Fuk sau,https://www.imdb.com/title/tt1329454/,6.5,6075,108.0,"['Action', 'Crime', 'Thriller']",Not Rated,7.6,IMDB,"['Hong Kong', 'France']","['Cantonese', 'English', 'French']",2009-05-20
10790,Les beaux gosses,https://www.imdb.com/title/tt1314237/,6.4,3467,90.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB,['France'],['French'],2009-06-10
10791,Make the Yuletide Gay,https://www.imdb.com/title/tt1305714/,6.6,3201,89.0,"['Comedy', 'Romance']",Not Rated,,IMDB,['USA'],['English'],2009-05-28
10792,Army of Crime,https://www.imdb.com/title/tt1258120/,6.7,3006,139.0,"['Drama', 'History', 'War']",Not Rated,7.6,IMDB,['France'],"['French', 'German']",2010-08-20
10793,Middle Men,https://www.imdb.com/title/tt1251757/,6.8,36179,105.0,"['Comedy', 'Crime', 'Drama']",R,6.0,IMDB,['USA'],['English'],2010-08-06
10794,Agora,https://www.imdb.com/title/tt1186830/,7.2,64728,127.0,"['Adventure', 'Biography', 'Drama']",R,5.5,IMDB,"['Spain', 'Malta', 'Bulgaria']",['English'],2009-10-09
10795,Lascars,https://www.imdb.com/title/tt1043852/,7.0,1351,96.0,"['Animation', 'Comedy']",,,IMDB,"['France', 'Germany']",['French'],2009-06-17
10796,Daddy Longlegs,https://www.imdb.com/title/tt1426362/,6.9,1643,100.0,"['Comedy', 'Drama']",Not Rated,7.4,IMDB,"['France', 'USA']",['English'],2010-04-28
10797,A Prophet,https://www.imdb.com/title/tt1235166/,7.9,91721,155.0,"['Crime', 'Drama']",R,9.0,IMDB,"['France', 'Italy']","['French', 'Arabic', 'Corsican']",2010-03-26
10798,Mother,https://www.imdb.com/title/tt1216496/,7.8,48076,129.0,"['Crime', 'Drama', 'Thriller']",R,7.9,IMDB,['South Korea'],['Korean'],2009-05-28
10799,Taking Woodstock,https://www.imdb.com/title/tt1127896/,6.7,27994,120.0,"['Biography', 'Comedy', 'Drama']",R,5.5,IMDB,['USA'],['English'],2009-08-28
10800,Ne te retourne pas,https://www.imdb.com/title/tt1075113/,5.8,6307,111.0,"['Drama', 'Horror', 'Mystery']",Not Rated,,IMDB,"['France', 'Italy', 'Luxembourg', 'Belgium']","['French', 'Italian']",2009-06-03
10801,De helaasheid der dingen,https://www.imdb.com/title/tt1075110/,7.4,9896,108.0,"['Comedy', 'Drama']",Not Rated,5.4,IMDB,"['Belgium', 'Netherlands']","['Dutch', 'Flemish']",2010-04-09
10802,Veronika Decides to Die,https://www.imdb.com/title/tt1068678/,6.4,11980,103.0,"['Drama', 'Romance']",R,,IMDB,['USA'],['English'],2015-01-20
10803,99,https://www.imdb.com/title/tt1370429/,7.3,2608,135.0,"['Comedy', 'Crime', 'Drama']",Not Rated,,IMDB,['India'],['Hindi'],2009-05-15
10804,"Police, Adjective",https://www.imdb.com/title/tt1337051/,7.0,4682,113.0,"['Crime', 'Drama']",Not Rated,8.1,IMDB,['Romania'],['Romanian'],2009-07-03
10805,Hunger,https://www.imdb.com/title/tt1176252/,5.3,4627,101.0,"['Action', 'Crime', 'Horror']",R,,IMDB,['USA'],['English'],2009-05-15
10806,Bright Star,https://www.imdb.com/title/tt0810784/,6.9,24896,119.0,"['Biography', 'Drama', 'Romance']",PG,8.1,IMDB,"['UK', 'Australia', 'France']","['English', 'French']",2009-10-09
10807,Castaway on the Moon,https://www.imdb.com/title/tt1499666/,8.1,15848,116.0,"['Drama', 'Romance']",PG-13,,IMDB,['South Korea'],"['Korean', 'English']",2009-05-14
10808,Ibrahim Labyad,https://www.imdb.com/title/tt1459040/,7.2,2578,134.0,"['Action', 'Drama']",R,,IMDB,['Egypt'],['Arabic'],2009-05-27
10809,Kasi az gorbehaye irani khabar nadareh,https://www.imdb.com/title/tt1426378/,7.1,6761,106.0,"['Drama', 'Music']",,7.1,IMDB,['Iran'],['Persian'],2009-12-23
10810,Chun feng chen zui de ye wan,https://www.imdb.com/title/tt1422119/,6.5,1023,116.0,['Drama'],,4.7,IMDB,"['China', 'France']","['Mandarin', 'Cantonese']",2010-04-14
10811,Air Doll,https://www.imdb.com/title/tt1371630/,6.9,5949,125.0,"['Drama', 'Fantasy', 'Romance']",Unrated,6.4,IMDB,['Japan'],['Japanese'],2009-09-26
10812,Fish Tank,https://www.imdb.com/title/tt1232776/,7.3,57340,123.0,['Drama'],Not Rated,8.1,IMDB,"['Netherlands', 'UK']",['English'],2009-09-11
10813,La linea,https://www.imdb.com/title/tt1111918/,5.2,3510,95.0,"['Action', 'Crime', 'Drama']",R,,IMDB,"['Mexico', 'USA']","['Spanish', 'English', 'French']",2011-12-22
10814,Night at the Museum: Battle of the Smithsonian,https://www.imdb.com/title/tt1078912/,6.0,172167,105.0,"['Adventure', 'Comedy', 'Family']",PG,4.2,IMDB,"['USA', 'Canada']",['English'],2009-05-22
10815,Tetro,https://www.imdb.com/title/tt0964185/,6.8,12344,127.0,['Drama'],R,6.5,IMDB,"['USA', 'Argentina', 'Spain', 'Italy']","['English', 'Spanish', 'French']",2009-06-26
10816,Terminator Salvation,https://www.imdb.com/title/tt0438488/,6.5,337850,115.0,"['Action', 'Adventure', 'Sci-Fi']",PG-13,4.9,IMDB,"['USA', 'Germany', 'UK', 'Italy']","['English', 'Italian']",2009-05-21
10817,First Squad: The Moment of Truth,https://www.imdb.com/title/tt1343712/,5.6,1529,73.0,"['Animation', 'Action', 'Drama']",Not Rated,,IMDB,"['Russia', 'Japan', 'Canada']","['Russian', 'Japanese', 'German']",2009-07-28
10818,Up,https://www.imdb.com/title/tt1049413/,8.2,906536,96.0,"['Animation', 'Adventure', 'Comedy']",PG,8.8,IMDB,['USA'],['English'],2009-05-29
10819,S. Darko,https://www.imdb.com/title/tt1231277/,3.6,13046,103.0,"['Drama', 'Mystery', 'Sci-Fi']",R,,IMDB,['USA'],['English'],2009-08-21
10820,The Grudge 3,https://www.imdb.com/title/tt1053859/,4.7,17015,90.0,"['Horror', 'Mystery', 'Thriller']",R,,IMDB,"['USA', 'Japan']","['English', 'Japanese']",2009-06-02
10821,Kick,https://www.imdb.com/title/tt1579592/,7.8,3888,155.0,"['Action', 'Comedy']",Not Rated,,IMDB,['India'],['Telugu'],2009-05-08
10822,Next Day Air,https://www.imdb.com/title/tt1097013/,5.8,10081,84.0,"['Action', 'Comedy', 'Crime']",R,4.6,IMDB,['USA'],"['English', 'French']",2009-05-08
10823,Powder Blue,https://www.imdb.com/title/tt1032819/,6.3,13885,106.0,['Drama'],R,,IMDB,['USA'],['English'],2009-10-15
10824,The Sky Has Fallen,https://www.imdb.com/title/tt1316078/,6.4,1113,80.0,"['Action', 'Drama', 'Horror']",,,IMDB,['USA'],['English'],2009-05-07
10825,De laatste dagen van Emma Blank,https://www.imdb.com/title/tt1239446/,6.9,1949,89.0,"['Comedy', 'Drama']",,,IMDB,['Netherlands'],['Dutch'],2009-05-07
10826,Je l'aimais,https://www.imdb.com/title/tt1258141/,6.6,1167,113.0,"['Drama', 'Romance']",,,IMDB,"['France', 'Italy', 'Belgium']","['French', 'English', 'Cantonese']",2009-05-06
10827,What Goes Up,https://www.imdb.com/title/tt0832318/,5.4,1794,115.0,"['Comedy', 'Drama']",R,2.2,IMDB,['USA'],['English'],2009-05-29
10828,Angels & Demons,https://www.imdb.com/title/tt0808151/,6.7,266758,138.0,"['Action', 'Mystery', 'Thriller']",PG-13,4.8,IMDB,"['USA', 'Italy']","['English', 'Italian', 'Latin', 'French', 'Swiss German', 'German', 'Chinese', 'Spanish', 'Polish']",2009-05-15
10829,Last of the Living,https://www.imdb.com/title/tt1351177/,4.7,1714,88.0,"['Comedy', 'Horror', 'Sci-Fi']",Not Rated,,IMDB,['New Zealand'],['English'],2009-05-03
10830,My Life in Ruins,https://www.imdb.com/title/tt0865559/,5.9,18061,95.0,"['Comedy', 'Romance']",PG-13,3.4,IMDB,"['USA', 'Spain']","['English', 'Greek']",2009-06-05
10831,The Limits of Control,https://www.imdb.com/title/tt1135092/,6.3,19185,116.0,"['Crime', 'Drama', 'Mystery']",R,4.1,IMDB,"['USA', 'Japan']","['English', 'Spanish', 'Arabic', 'French', 'Japanese']",2009-09-19
10832,Los viajes del viento,https://www.imdb.com/title/tt1426374/,7.4,2156,117.0,"['Drama', 'Music']",Not Rated,,IMDB,"['Colombia', 'Germany', 'Argentina', 'Netherlands']",['Spanish'],2009-04-30
