Title,Rating,Genre,Runtime,MPAA/TV_Rating,Release_Date,Month,Year,Decade,Primary_Genre,Source
Humboldt County,60.0,"['Comedy', 'Drama']",97.0,R,2008-09-26,9,2008,2000,Comedy,RT Critics
Never Back Down,23.0,"['Action', 'Drama', 'Sport']",113.0,PG-13,2008-03-14,3,2008,2000,Action,RT Critics
College Road Trip,12.0,"['Adventure', 'Comedy', 'Drama']",83.0,G,2008-03-07,3,2008,2000,Adventure,RT Critics
Summer Hours,94.0,"['Drama', 'Family']",103.0,Not Rated,2009-06-05,6,2009,2000,Drama,RT Critics
Taken,58.0,"['Action', 'Thriller']",90.0,PG-13,2009-01-30,1,2009,2000,Action,RT Critics
Witless Protection,4.0,"['Comedy', 'Crime']",97.0,PG-13,2008-02-22,2,2008,2000,Comedy,RT Critics
"10,000 BC",8.0,"['Action', 'Adventure', 'Drama']",109.0,PG-13,2008-03-07,3,2008,2000,Action,RT Critics
Semi-Pro,22.0,"['Comedy', 'Sport']",91.0,R,2008-02-29,2,2008,2000,Comedy,RT Critics
The Chaser,82.0,"['Action', 'Crime', 'Thriller']",125.0,Not Rated,2008-02-14,2,2008,2000,Action,RT Critics
Step Up 2: The Streets,28.0,"['Drama', 'Music', 'Romance']",98.0,PG-13,2008-02-14,2,2008,2000,Drama,RT Critics
Filth and Wisdom,25.0,"['Comedy', 'Drama', 'Music']",84.0,Not Rated,2008-09-17,9,2008,2000,Comedy,RT Critics
Jodhaa Akbar,75.0,"['Action', 'Drama', 'History']",213.0,Not Rated,2008-02-15,2,2008,2000,Action,RT Critics
Vantage Point,34.0,"['Action', 'Crime', 'Drama']",90.0,PG-13,2008-02-22,2,2008,2000,Action,RT Critics
Sita Sings the Blues,100.0,"['Animation', 'Comedy', 'Fantasy']",82.0,Not Rated,2009-08-12,8,2009,2000,Animation,RT Critics
Revanche,96.0,"['Crime', 'Drama', 'Romance']",121.0,Not Rated,2008-05-16,5,2008,2000,Crime,RT Critics
Fireflies in the Garden,22.0,['Drama'],120.0,R,2008-07-17,7,2008,2000,Drama,RT Critics
Somers Town,96.0,"['Comedy', 'Drama']",71.0,Not Rated,2009-07-15,7,2009,2000,Comedy,RT Critics
Lake Tahoe,84.0,['Drama'],89.0,Not Rated,2008-11-28,11,2008,2000,Drama,RT Critics
Gardens of the Night,57.0,['Drama'],110.0,R,2008-11-21,11,2008,2000,Drama,RT Critics
"Welcome Home, Roscoe Jenkins",23.0,"['Comedy', 'Romance']",114.0,PG-13,2008-02-08,2,2008,2000,Comedy,RT Critics
Jumper,15.0,"['Action', 'Adventure', 'Sci_Fi']",88.0,PG-13,2008-02-14,2,2008,2000,Action,RT Critics
Delta,67.0,['Drama'],92.0,,2010-03-12,3,2010,2010,Drama,RT Critics
Strange Wilderness,2.0,"['Adventure', 'Comedy']",87.0,R,2008-02-01,2,2008,2000,Adventure,RT Critics
Let the Right One In,98.0,"['Crime', 'Drama', 'Fantasy']",114.0,R,2008-12-12,12,2008,2000,Crime,RT Critics
Meet the Spartans,2.0,['Comedy'],86.0,PG-13,2008-01-25,1,2008,2000,Comedy,RT Critics
Donkey Punch,52.0,"['Crime', 'Drama', 'Horror']",99.0,R,2008-07-18,7,2008,2000,Crime,RT Critics
Baghead,78.0,"['Comedy', 'Drama', 'Horror']",84.0,R,2008-01-22,1,2008,2000,Comedy,RT Critics
Sleepwalking,17.0,['Drama'],101.0,R,2008-02-14,2,2008,2000,Drama,RT Critics
August,36.0,['Drama'],88.0,R,2009-10-08,10,2009,2000,Drama,RT Critics
Hamlet 2,62.0,"['Comedy', 'Music']",92.0,R,2008-08-27,8,2008,2000,Comedy,RT Critics
Henry Poole Is Here,39.0,"['Comedy', 'Drama']",99.0,PG,2008-08-15,8,2008,2000,Comedy,RT Critics
Choke,55.0,"['Comedy', 'Drama']",92.0,R,2008-10-30,10,2008,2000,Comedy,RT Critics
Diminished Capacity,35.0,['Comedy'],92.0,Not Rated,2008-07-04,7,2008,2000,Comedy,RT Critics
Sugar,92.0,"['Drama', 'Sport']",114.0,R,2009-04-24,4,2009,2000,Drama,RT Critics
Downloading Nancy,19.0,"['Drama', 'Thriller']",102.0,Not Rated,2009-05-01,5,2009,2000,Drama,RT Critics
Red,72.0,"['Drama', 'Thriller']",93.0,R,2008-01-20,1,2008,2000,Drama,RT Critics
Adventures of Power,32.0,"['Comedy', 'Music']",89.0,PG-13,2008-01-20,1,2008,2000,Comedy,RT Critics
Be Kind Rewind,65.0,['Comedy'],102.0,PG-13,2008-02-22,2,2008,2000,Comedy,RT Critics
Ballast,92.0,['Drama'],96.0,Not Rated,2008-01-19,1,2008,2000,Drama,RT Critics
Sleep Dealer,70.0,"['Drama', 'Romance', 'Sci_Fi']",90.0,PG-13,2008-12-10,12,2008,2000,Drama,RT Critics
Frozen River,88.0,"['Crime', 'Drama']",97.0,R,2008-09-05,9,2008,2000,Crime,RT Critics
The Merry Gentleman,65.0,"['Crime', 'Drama', 'Thriller']",110.0,R,2009-12-04,12,2009,2000,Crime,RT Critics
Good Dick,50.0,"['Comedy', 'Drama', 'Romance']",86.0,R,2008-10-03,10,2008,2000,Comedy,RT Critics
Bottle Shock,48.0,"['Comedy', 'Drama']",110.0,PG-13,2008-09-05,9,2008,2000,Comedy,RT Critics
Sunshine Cleaning,74.0,"['Comedy', 'Drama']",91.0,R,2009-04-17,4,2009,2000,Comedy,RT Critics
Transsiberian,92.0,"['Crime', 'Drama', 'Mystery']",111.0,R,2008-09-05,9,2008,2000,Crime,RT Critics
In Bruges,84.0,"['Comedy', 'Crime', 'Drama']",107.0,R,2008-02-29,2,2008,2000,Comedy,RT Critics
Cloverfield,77.0,"['Action', 'Adventure', 'Horror']",85.0,PG-13,2008-01-18,1,2008,2000,Action,RT Critics
First Sunday,12.0,"['Comedy', 'Crime', 'Drama']",96.0,PG-13,2008-01-11,1,2008,2000,Comedy,RT Critics
27 Dresses,40.0,"['Comedy', 'Romance']",111.0,PG-13,2008-01-18,1,2008,2000,Comedy,RT Critics
One Missed Call,0.0,"['Horror', 'Mystery']",87.0,PG-13,2008-01-04,1,2008,2000,Horror,RT Critics
Unrelated,88.0,['Drama'],100.0,Not Rated,2008-09-19,9,2008,2000,Drama,RT Critics
O'Horten,91.0,"['Comedy', 'Drama']",90.0,PG-13,2007-12-26,12,2007,2000,Comedy,RT Critics
P.S. I Love You,25.0,"['Comedy', 'Drama', 'Romance']",126.0,PG-13,2007-12-21,12,2007,2000,Comedy,RT Critics
The Bucket List,41.0,"['Comedy', 'Drama']",97.0,PG-13,2008-01-11,1,2008,2000,Comedy,RT Critics
Shoot on Sight,20.0,"['Crime', 'Drama', 'Thriller']",110.0,R,2008-08-22,8,2008,2000,Crime,RT Critics
National Treasure: Book of Secrets,36.0,"['Action', 'Adventure', 'Mystery']",124.0,PG,2007-12-21,12,2007,2000,Action,RT Critics
The Warlords,63.0,"['Action', 'Adventure', 'Drama']",126.0,R,2007-12-12,12,2007,2000,Action,RT Critics
St. Trinian's,31.0,"['Comedy', 'Family']",97.0,PG-13,2007-12-21,12,2007,2000,Comedy,RT Critics
Charlie Wilson's War,82.0,"['Biography', 'Comedy', 'Drama']",102.0,R,2007-12-21,12,2007,2000,Biography,RT Critics
I Am Legend,68.0,"['Action', 'Adventure', 'Drama']",101.0,PG-13,2007-12-14,12,2007,2000,Action,RT Critics
The Golden Compass,42.0,"['Adventure', 'Family', 'Fantasy']",113.0,PG-13,2007-12-07,12,2007,2000,Adventure,RT Critics
Hitman,15.0,"['Action', 'Crime', 'Thriller']",100.0,R,2007-11-21,11,2007,2000,Action,RT Critics
Mr. Magorium's Wonder Emporium,38.0,"['Comedy', 'Family', 'Fantasy']",93.0,G,2007-11-16,11,2007,2000,Comedy,RT Critics
Awake,24.0,"['Crime', 'Drama', 'Mystery']",84.0,R,2007-11-30,11,2007,2000,Crime,RT Critics
The Mist,72.0,"['Horror', 'Sci_Fi', 'Thriller']",126.0,R,2007-11-21,11,2007,2000,Horror,RT Critics
P2,33.0,"['Crime', 'Horror', 'Thriller']",98.0,R,2007-11-09,11,2007,2000,Crime,RT Critics
Beowulf,71.0,"['Animation', 'Action', 'Adventure']",115.0,PG-13,2007-11-16,11,2007,2000,Animation,RT Critics
Fred Claus,20.0,"['Comedy', 'Family', 'Fantasy']",116.0,PG,2007-11-09,11,2007,2000,Comedy,RT Critics
Bee Movie,50.0,"['Animation', 'Adventure', 'Comedy']",91.0,PG,2007-11-02,11,2007,2000,Animation,RT Critics
Dan in Real Life,64.0,"['Comedy', 'Drama', 'Romance']",98.0,PG-13,2007-10-26,10,2007,2000,Comedy,RT Critics
This Christmas,54.0,"['Comedy', 'Drama', 'Romance']",117.0,PG-13,2007-11-21,11,2007,2000,Comedy,RT Critics
Noise,83.0,"['Comedy', 'Crime', 'Drama']",92.0,Not Rated,2009-11-25,11,2009,2000,Comedy,RT Critics
Youth Without Youth,32.0,"['Drama', 'Fantasy', 'Mystery']",124.0,R,2007-10-26,10,2007,2000,Drama,RT Critics
Enchanted,93.0,"['Animation', 'Comedy', 'Family']",107.0,PG,2007-11-21,11,2007,2000,Animation,RT Critics
American Gangster,80.0,"['Biography', 'Crime', 'Drama']",157.0,R,2007-11-02,11,2007,2000,Biography,RT Critics
Martian Child,34.0,"['Comedy', 'Drama', 'Family']",106.0,PG,2007-11-02,11,2007,2000,Comedy,RT Critics
Lions for Lambs,27.0,"['Crime', 'Drama', 'Mystery']",92.0,R,2007-11-09,11,2007,2000,Crime,RT Critics
Turn the River,60.0,['Drama'],92.0,R,2007-10-17,10,2007,2000,Drama,RT Critics
30 Days of Night,51.0,"['Action', 'Horror', 'Thriller']",113.0,R,2007-10-19,10,2007,2000,Action,RT Critics
Paranormal Activity,83.0,"['Horror', 'Mystery', 'Thriller']",86.0,R,2009-10-16,10,2009,2000,Horror,RT Critics
Jack Brooks: Monster Slayer,61.0,"['Action', 'Comedy', 'Horror']",85.0,R,2008-11-19,11,2008,2000,Action,RT Critics
August Rush,37.0,"['Drama', 'Music']",114.0,PG,2007-11-21,11,2007,2000,Drama,RT Critics
Feel the Noise,12.0,"['Drama', 'Music']",86.0,PG-13,2007-10-05,10,2007,2000,Drama,RT Critics
Why Did I Get Married?,46.0,"['Comedy', 'Drama']",113.0,PG-13,2007-10-12,10,2007,2000,Comedy,RT Critics
How About You,64.0,"['Comedy', 'Drama']",87.0,Not Rated,2007-11-16,11,2007,2000,Comedy,RT Critics
Love in the Time of Cholera,25.0,"['Drama', 'Romance']",139.0,R,2007-11-16,11,2007,2000,Drama,RT Critics
Feast of Love,39.0,"['Drama', 'Romance']",97.0,R,2007-09-28,9,2007,2000,Drama,RT Critics
There Will Be Blood,91.0,['Drama'],158.0,R,2008-01-25,1,2008,2000,Drama,RT Critics
The Heartbreak Kid,29.0,"['Comedy', 'Romance']",116.0,R,2007-10-05,10,2007,2000,Comedy,RT Critics
Flawless,41.0,"['Crime', 'Drama', 'Thriller']",108.0,PG-13,2008-03-28,3,2008,2000,Crime,RT Critics
Things We Lost in the Fire,65.0,['Drama'],118.0,R,2007-10-19,10,2007,2000,Drama,RT Critics
Sydney White,36.0,"['Comedy', 'Drama', 'Romance']",108.0,PG-13,2007-09-21,9,2007,2000,Comedy,RT Critics
Anamorph,27.0,"['Crime', 'Horror', 'Thriller']",107.0,R,2008-08-05,8,2008,2000,Crime,RT Critics
Resident Evil: Extinction,24.0,"['Action', 'Horror', 'Sci_Fi']",94.0,R,2007-09-21,9,2007,2000,Action,RT Critics
Everybody Wants to Be Italian,9.0,"['Comedy', 'Romance']",105.0,R,2009-03-26,3,2009,2000,Comedy,RT Critics
Mr. Woodcock,13.0,"['Comedy', 'Romance', 'Sport']",87.0,PG-13,2007-09-14,9,2007,2000,Comedy,RT Critics
Reservation Road,38.0,"['Crime', 'Drama', 'Thriller']",102.0,R,2008-06-19,6,2008,2000,Crime,RT Critics
Death Defying Acts,42.0,"['Drama', 'History', 'Romance']",97.0,PG,2008-03-13,3,2008,2000,Drama,RT Critics
Days and Clouds,81.0,['Drama'],118.0,Not Rated,2008-07-11,7,2008,2000,Drama,RT Critics
The Take,90.0,"['Action', 'Crime', 'Drama']",96.0,R,2008-04-11,4,2008,2000,Action,RT Critics
Cleaner,17.0,"['Crime', 'Mystery', 'Thriller']",88.0,R,2008-01-18,1,2008,2000,Crime,RT Critics
Battle for Haditha,68.0,"['Drama', 'History', 'War']",97.0,R,2008-05-07,5,2008,2000,Drama,RT Critics
Honeydripper,69.0,"['Crime', 'Drama', 'History']",124.0,PG-13,2008-05-09,5,2008,2000,Crime,RT Critics
Ping Pong Playa,64.0,"['Comedy', 'Sport']",96.0,PG-13,2008-09-05,9,2008,2000,Comedy,RT Critics
Breakfast with Scot,54.0,"['Comedy', 'Drama', 'Music']",95.0,PG-13,2007-11-16,11,2007,2000,Comedy,RT Critics
A Thousand Years of Good Prayers,79.0,"['Drama', 'Romance']",83.0,Not Rated,2008-04-10,4,2008,2000,Drama,RT Critics
Shake Hands with the Devil,67.0,"['Drama', 'History', 'War']",112.0,R,2007-09-28,9,2007,2000,Drama,RT Critics
December Boys,41.0,"['Drama', 'Romance']",105.0,PG-13,2007-09-20,9,2007,2000,Drama,RT Critics
Across the Universe,53.0,"['Drama', 'Fantasy', 'History']",133.0,PG-13,2007-10-12,10,2007,2000,Drama,RT Critics
Boy A,88.0,['Drama'],102.0,R,2008-09-04,9,2008,2000,Drama,RT Critics
Battle for Terra,49.0,"['Animation', 'Action', 'Adventure']",85.0,PG,2009-05-01,5,2009,2000,Animation,RT Critics
Battle in Seattle,56.0,"['Action', 'Drama']",98.0,R,2008-05-07,5,2008,2000,Action,RT Critics
Towelhead,49.0,['Drama'],124.0,R,2008-09-26,9,2008,2000,Drama,RT Critics
Eastern Promises,89.0,"['Action', 'Crime', 'Drama']",100.0,R,2007-09-21,9,2007,2000,Action,RT Critics
Rendition,47.0,"['Drama', 'Thriller']",122.0,R,2007-10-19,10,2007,2000,Drama,RT Critics
Then She Found Me,50.0,"['Comedy', 'Drama', 'Romance']",100.0,R,2008-05-09,5,2008,2000,Comedy,RT Critics
"Run, Fat Boy, Run",47.0,"['Comedy', 'Romance', 'Sport']",100.0,PG-13,2008-03-28,3,2008,2000,Comedy,RT Critics
Before the Devil Knows You're Dead,88.0,"['Crime', 'Drama', 'Thriller']",117.0,R,2007-10-26,10,2007,2000,Crime,RT Critics
Fugitive Pieces,68.0,"['Drama', 'War']",104.0,R,2008-05-09,5,2008,2000,Drama,RT Critics
The Brave One,43.0,"['Action', 'Crime', 'Drama']",122.0,R,2007-09-14,9,2007,2000,Action,RT Critics
Gone Baby Gone,94.0,"['Crime', 'Drama', 'Mystery']",114.0,R,2007-10-19,10,2007,2000,Crime,RT Critics
Shall We Kiss?,78.0,"['Comedy', 'Romance']",96.0,Not Rated,2007-12-12,12,2007,2000,Comedy,RT Critics
The Hunting Party,11.0,"['Adventure', 'Comedy', 'Drama']",101.0,R,2007-09-21,9,2007,2000,Adventure,RT Critics
Into the Wild,83.0,"['Adventure', 'Biography', 'Drama']",148.0,R,2007-10-19,10,2007,2000,Adventure,RT Critics
In the Valley of Elah,73.0,"['Crime', 'Drama', 'Mystery']",121.0,R,2007-09-28,9,2007,2000,Crime,RT Critics
Juno,94.0,"['Comedy', 'Drama']",96.0,PG-13,2007-12-25,12,2007,2000,Comedy,RT Critics
Brick Lane,68.0,['Drama'],102.0,PG-13,2008-07-11,7,2008,2000,Drama,RT Critics
Redacted,45.0,"['Crime', 'Thriller', 'War']",90.0,R,2007-11-16,11,2007,2000,Crime,RT Critics
Sukiyaki Western Django,56.0,"['Action', 'Western']",121.0,R,2007-09-15,9,2007,2000,Action,RT Critics
Cidade dos Homens,75.0,"['Crime', 'Drama']",106.0,R,2007-08-31,8,2007,2000,Crime,RT Critics
Margot at the Wedding,52.0,"['Comedy', 'Drama']",91.0,R,2007-12-14,12,2007,2000,Comedy,RT Critics
Michael Clayton,91.0,"['Crime', 'Drama', 'Mystery']",119.0,R,2007-10-12,10,2007,2000,Crime,RT Critics
Halloween,26.0,['Horror'],109.0,R,2007-08-31,8,2007,2000,Horror,RT Critics
Sleuth,36.0,"['Crime', 'Drama', 'Mystery']",88.0,R,2007-11-23,11,2007,2000,Crime,RT Critics
"Lust, Caution",72.0,"['Drama', 'History', 'Romance']",157.0,,2007-10-26,10,2007,2000,Drama,RT Critics
REC,89.0,"['Action', 'Adventure', 'Fantasy']",78.0,R,2007-11-23,11,2007,2000,Action,RT Critics
Balls of Fury,21.0,"['Comedy', 'Crime', 'Sport']",90.0,PG-13,2007-08-29,8,2007,2000,Comedy,RT Critics
Atonement,83.0,"['Drama', 'Mystery', 'Romance']",123.0,R,2008-01-11,1,2008,2000,Drama,RT Critics
Illegal Tender,15.0,"['Crime', 'Drama', 'Thriller']",108.0,R,2007-08-24,8,2007,2000,Crime,RT Critics
War,14.0,"['Action', 'Thriller']",103.0,R,2007-08-24,8,2007,2000,Action,RT Critics
September Dawn,16.0,"['Drama', 'History', 'Romance']",111.0,R,2007-08-24,8,2007,2000,Drama,RT Critics
The Kingdom,51.0,"['Action', 'Drama', 'Thriller']",110.0,R,2007-09-28,9,2007,2000,Action,RT Critics
3:10 to Yuma,89.0,"['Action', 'Crime', 'Drama']",122.0,R,2007-09-07,9,2007,2000,Action,RT Critics
Elite Squad,53.0,"['Action', 'Crime', 'Drama']",115.0,R,2007-10-12,10,2007,2000,Action,RT Critics
Superbad,88.0,['Comedy'],113.0,R,2007-08-17,8,2007,2000,Comedy,RT Critics
The Invasion,19.0,"['Sci_Fi', 'Thriller']",99.0,PG-13,2007-08-17,8,2007,2000,Sci_Fi,RT Critics
Daddy Day Camp,1.0,"['Comedy', 'Family']",93.0,PG,2007-08-08,8,2007,2000,Comedy,RT Critics
Hot Rod,39.0,"['Comedy', 'Sport']",88.0,PG-13,2007-08-03,8,2007,2000,Comedy,RT Critics
Underdog,14.0,"['Action', 'Adventure', 'Comedy']",84.0,PG,2007-08-03,8,2007,2000,Action,RT Critics
Death Sentence,21.0,"['Action', 'Crime', 'Drama']",105.0,R,2007-08-31,8,2007,2000,Action,RT Critics
Stuck,73.0,"['Biography', 'Crime', 'Drama']",85.0,R,2009-01-09,1,2009,2000,Biography,RT Critics
Rush Hour 3,18.0,"['Action', 'Comedy', 'Crime']",91.0,PG-13,2007-08-10,8,2007,2000,Action,RT Critics
Stardust,76.0,"['Adventure', 'Family', 'Fantasy']",127.0,PG-13,2007-08-10,8,2007,2000,Adventure,RT Critics
I Know Who Killed Me,9.0,"['Crime', 'Drama', 'Mystery']",105.0,R,2007-07-27,7,2007,2000,Crime,RT Critics
Under the Same Moon,73.0,"['Adventure', 'Drama']",106.0,PG-13,2008-04-04,4,2008,2000,Adventure,RT Critics
"Gandhi, My Father",47.0,"['Biography', 'Drama', 'History']",136.0,Not Rated,2007-07-27,7,2007,2000,Biography,RT Critics
Shoot 'Em Up,67.0,"['Action', 'Thriller']",86.0,R,2007-09-07,9,2007,2000,Action,RT Critics
No Reservations,42.0,"['Comedy', 'Drama', 'Romance']",104.0,PG,2007-07-27,7,2007,2000,Comedy,RT Critics
Who's Your Caddy?,6.0,"['Comedy', 'Sport']",93.0,PG-13,2007-07-27,7,2007,2000,Comedy,RT Critics
Postal,9.0,"['Action', 'Comedy', 'Crime']",100.0,R,2007-10-18,10,2007,2000,Action,RT Critics
I Now Pronounce You Chuck & Larry,15.0,"['Comedy', 'Romance']",115.0,PG-13,2007-07-20,7,2007,2000,Comedy,RT Critics
Hairspray,91.0,"['Comedy', 'Drama', 'Musical']",117.0,PG,2007-07-20,7,2007,2000,Comedy,RT Critics
License to Wed,7.0,"['Comedy', 'Romance']",91.0,PG-13,2007-07-03,7,2007,2000,Comedy,RT Critics
Remember the Daze,0.0,"['Comedy', 'Drama']",101.0,R,2007-06-05,6,2007,2000,Comedy,RT Critics
Harry Potter and the Order of the Phoenix,78.0,"['Action', 'Adventure', 'Family']",138.0,PG-13,2007-07-11,7,2007,2000,Action,RT Critics
Kabluey,84.0,['Comedy'],86.0,PG-13,2007-06-25,6,2007,2000,Comedy,RT Critics
What We Do Is Secret,45.0,"['Biography', 'Drama', 'Music']",92.0,R,2008-08-08,8,2008,2000,Biography,RT Critics
Ratatouille,96.0,"['Animation', 'Adventure', 'Comedy']",111.0,G,2007-06-29,6,2007,2000,Animation,RT Critics
Evan Almighty,23.0,"['Comedy', 'Family', 'Fantasy']",96.0,PG,2007-06-22,6,2007,2000,Comedy,RT Critics
Cassandra's Dream,46.0,"['Crime', 'Drama', 'Romance']",108.0,PG-13,2008-01-18,1,2008,2000,Crime,RT Critics
Holding Trevor,25.0,"['Drama', 'Romance']",88.0,R,2007-06-16,6,2007,2000,Drama,RT Critics
Shelter,4.0,"['Drama', 'Romance', 'Sport']",97.0,R,2009-04-16,4,2009,2000,Drama,RT Critics
Sex and Death 101,27.0,"['Comedy', 'Drama', 'Fantasy']",117.0,R,2008-02-22,2,2008,2000,Comedy,RT Critics
Nancy Drew,50.0,"['Comedy', 'Crime', 'Family']",99.0,PG,2007-06-15,6,2007,2000,Comedy,RT Critics
Cthulhu,62.0,"['Drama', 'Horror', 'Thriller']",100.0,R,2019-12-11,12,2019,2010,Drama,RT Critics
Good Luck Chuck,5.0,"['Comedy', 'Romance']",96.0,R,2007-09-21,9,2007,2000,Comedy,RT Critics
1408,80.0,"['Fantasy', 'Horror', 'Mystery']",104.0,PG-13,2007-06-22,6,2007,2000,Fantasy,RT Critics
Live Free or Die Hard,82.0,"['Action', 'Thriller']",128.0,PG-13,2007-06-27,6,2007,2000,Action,RT Critics
Evening,27.0,"['Drama', 'Romance']",117.0,PG-13,2007-06-29,6,2007,2000,Drama,RT Critics
Hostel: Part II,44.0,"['Horror', 'Thriller']",94.0,R,2007-06-08,6,2007,2000,Horror,RT Critics
The Grand,40.0,['Comedy'],104.0,R,2007-06-07,6,2007,2000,Comedy,RT Critics
Surf's Up,79.0,"['Animation', 'Comedy', 'Family']",85.0,PG,2007-06-08,6,2007,2000,Animation,RT Critics
We Own the Night,57.0,"['Crime', 'Drama', 'Thriller']",117.0,R,2007-10-12,10,2007,2000,Crime,RT Critics
Aleksandra,88.0,"['Drama', 'War']",95.0,Not Rated,2007-09-26,9,2007,2000,Drama,RT Critics
Roman de gare,88.0,['Drama'],103.0,R,2008-05-23,5,2008,2000,Drama,RT Critics
Ocean's Thirteen,70.0,"['Action', 'Crime', 'Thriller']",122.0,PG-13,2007-06-08,6,2007,2000,Action,RT Critics
The Edge of Heaven,90.0,['Drama'],122.0,Not Rated,2007-09-27,9,2007,2000,Drama,RT Critics
Persepolis,96.0,"['Animation', 'Biography', 'Drama']",96.0,PG-13,2008-02-22,2,2008,2000,Animation,RT Critics
Go Go Tales,68.0,"['Comedy', 'Drama']",96.0,Not Rated,2011-01-07,1,2011,2010,Comedy,RT Critics
Silent Light,88.0,"['Drama', 'Romance']",136.0,Not Rated,2007-10-12,10,2007,2000,Drama,RT Critics
Meduzot,87.0,['Drama'],78.0,Not Rated,2007-06-28,6,2007,2000,Drama,RT Critics
Mr. Brooks,55.0,"['Crime', 'Drama', 'Thriller']",120.0,R,2007-06-01,6,2007,2000,Crime,RT Critics
Chop Shop,96.0,['Drama'],84.0,Not Rated,2008-02-27,2,2008,2000,Drama,RT Critics
Paranoid Park,77.0,"['Crime', 'Drama', 'Mystery']",85.0,R,2007-10-24,10,2007,2000,Crime,RT Critics
XXY,85.0,"['Drama', 'Romance']",86.0,Not Rated,2008-05-02,5,2008,2000,Drama,RT Critics
Caramel,92.0,"['Comedy', 'Drama', 'Romance']",95.0,PG,2007-08-09,8,2007,2000,Comedy,RT Critics
The Orphanage,87.0,"['Drama', 'Fantasy', 'Horror']",105.0,R,2008-01-11,1,2008,2000,Drama,RT Critics
"Romulus, My Father",55.0,"['Biography', 'Drama']",104.0,R,2007-05-31,5,2007,2000,Biography,RT Critics
The Band's Visit,98.0,"['Comedy', 'Drama', 'Music']",87.0,PG-13,2008-03-21,3,2008,2000,Comedy,RT Critics
No Country for Old Men,93.0,"['Crime', 'Drama', 'Thriller']",122.0,R,2007-11-21,11,2007,2000,Crime,RT Critics
Pirates of the Caribbean: At World's End,44.0,"['Action', 'Adventure', 'Fantasy']",169.0,PG-13,2007-05-25,5,2007,2000,Action,RT Critics
Boarding Gate,32.0,"['Drama', 'Thriller']",106.0,R,2007-08-22,8,2007,2000,Drama,RT Critics
The Banishment,65.0,"['Drama', 'Romance']",157.0,,2018-01-18,1,2018,2010,Drama,RT Critics
Savage Grace,38.0,['Drama'],97.0,Not Rated,2008-01-25,1,2008,2000,Drama,RT Critics
"4 Months, 3 Weeks and 2 Days",96.0,['Drama'],113.0,Not Rated,2007-09-14,9,2007,2000,Drama,RT Critics
Water Lilies,80.0,"['Drama', 'Romance']",85.0,,2007-08-15,8,2007,2000,Drama,RT Critics
Control,88.0,"['Biography', 'Drama', 'Music']",122.0,R,2007-09-26,9,2007,2000,Biography,RT Critics
My Blueberry Nights,46.0,"['Drama', 'Romance']",95.0,PG-13,2007-11-28,11,2007,2000,Drama,RT Critics
Delta Farce,5.0,"['Action', 'Adventure', 'Comedy']",90.0,PG-13,2007-05-11,5,2007,2000,Action,RT Critics
Georgia Rule,18.0,"['Comedy', 'Drama']",113.0,R,2007-05-11,5,2007,2000,Comedy,RT Critics
Shrek the Third,41.0,"['Animation', 'Adventure', 'Comedy']",93.0,PG,2007-05-18,5,2007,2000,Animation,RT Critics
Charlie Bartlett,57.0,"['Comedy', 'Drama', 'Romance']",97.0,R,2008-02-22,2,2008,2000,Comedy,RT Critics
Lucky You,29.0,"['Drama', 'Romance', 'Sport']",124.0,PG-13,2007-05-04,5,2007,2000,Drama,RT Critics
Brooklyn Rules,45.0,"['Crime', 'Drama']",99.0,R,2009-05-28,5,2009,2000,Crime,RT Critics
Day Zero,24.0,['Drama'],92.0,R,2007-04-29,4,2007,2000,Drama,RT Critics
The Cake Eaters,64.0,"['Comedy', 'Drama', 'Romance']",86.0,R,2009-03-13,3,2009,2000,Comedy,RT Critics
In Search of a Midnight Kiss,84.0,"['Comedy', 'Romance']",90.0,Not Rated,2008-08-01,8,2008,2000,Comedy,RT Critics
Ta Ra Rum Pum,50.0,"['Family', 'Romance', 'Sport']",153.0,Not Rated,2007-04-27,4,2007,2000,Family,RT Critics
Wind Chill,46.0,"['Drama', 'Horror', 'Thriller']",91.0,R,2007-08-03,8,2007,2000,Drama,RT Critics
28 Weeks Later,71.0,"['Action', 'Horror', 'Sci_Fi']",100.0,R,2007-05-11,5,2007,2000,Action,RT Critics
Descent,85.0,"['Drama', 'Thriller']",104.0,R,2007-04-26,4,2007,2000,Drama,RT Critics
Next,28.0,"['Action', 'Sci_Fi', 'Thriller']",96.0,PG-13,2007-04-27,4,2007,2000,Action,RT Critics
Vacancy,55.0,"['Horror', 'Thriller']",85.0,R,2007-04-20,4,2007,2000,Horror,RT Critics
In the Land of Women,44.0,"['Comedy', 'Drama', 'Romance']",97.0,PG-13,2007-04-20,4,2007,2000,Comedy,RT Critics
Redline,0.0,['Action'],95.0,PG-13,2007-04-13,4,2007,2000,Action,RT Critics
Fracture,71.0,"['Crime', 'Drama', 'Thriller']",113.0,R,2007-04-20,4,2007,2000,Crime,RT Critics
In the Name of the King: A Dungeon Siege Tale,4.0,"['Action', 'Adventure', 'Fantasy']",127.0,PG-13,2008-01-11,1,2008,2000,Action,RT Critics
Disturbia,69.0,"['Crime', 'Drama', 'Mystery']",105.0,PG-13,2007-04-13,4,2007,2000,Crime,RT Critics
