Title,Rating,Genre,Runtime,MPAA/TV_Rating,Release_Date,Month,Year,Decade,Primary_Genre,Country,Source
U Want Me 2 Kill Him?,63.0,"['Drama', 'Thriller']",92.0,Not Rated,2015-04-23,4,2015,2010,Drama,UK,IMDB
The Heat,66.0,"['Action', 'Comedy', 'Crime']",117.0,R,2013-06-28,6,2013,2010,Action,USA,IMDB
Life of a King,69.0,['Drama'],100.0,PG-13,2013-06-22,6,2013,2010,Drama,USA,IMDB
The Lone Ranger,64.0,"['Action', 'Adventure', 'Comedy']",150.0,PG-13,2013-07-03,7,2013,2010,Action,USA,IMDB
White House Down,64.0,"['Action', 'Drama', 'Thriller']",131.0,PG-13,2013-06-28,6,2013,2010,Action,USA,IMDB
As Cool as I Am,58.0,"['Comedy', 'Drama']",92.0,R,2013-06-21,6,2013,2010,Comedy,USA,IMDB
Last Love,68.0,"['Comedy', 'Drama', 'Romance']",111.0,Not Rated,2013-11-01,11,2013,2010,Comedy,Germany,IMDB
Despicable Me 2,73.0,"['Animation', 'Adventure', 'Comedy']",98.0,PG,2013-07-03,7,2013,2010,Animation,USA,IMDB
Goodbye World,55.0,"['Comedy', 'Drama']",99.0,Not Rated,2014-04-04,4,2014,2010,Comedy,USA,IMDB
Europa Report,64.0,"['Drama', 'Mystery', 'Sci_Fi']",90.0,PG-13,2013-06-27,6,2013,2010,Drama,USA,IMDB
Legends of Oz: Dorothy's Return,51.0,"['Animation', 'Adventure', 'Family']",88.0,PG,2014-05-09,5,2014,2010,Animation,USA,IMDB
Summer in February,56.0,"['Biography', 'Drama', 'Romance']",100.0,Not Rated,2014-01-17,1,2014,2010,Biography,UK,IMDB
Hatchet III,57.0,"['Action', 'Comedy', 'Horror']",81.0,R,2013-11-07,11,2013,2010,Action,USA,IMDB
Patema Inverted,74.0,"['Animation', 'Adventure', 'Drama']",98.0,Not Rated,2013-11-09,11,2013,2010,Animation,Japan,IMDB
Bright Days Ahead,63.0,"['Drama', 'Romance']",94.0,Not Rated,2013-06-19,6,2013,2010,Drama,France,IMDB
Man of Steel,70.0,"['Action', 'Adventure', 'Sci_Fi']",143.0,PG-13,2013-06-14,6,2013,2010,Action,USA,IMDB
The Conjuring,75.0,"['Horror', 'Mystery', 'Thriller']",112.0,R,2013-07-19,7,2013,2010,Horror,USA,IMDB
Rapture-Palooza,52.0,"['Comedy', 'Fantasy']",85.0,R,2013-06-13,6,2013,2010,Comedy,USA,IMDB
Mystery Road,66.0,"['Crime', 'Drama', 'Thriller']",121.0,Not Rated,2013-08-15,8,2013,2010,Crime,Australia,IMDB
Monsters University,73.0,"['Animation', 'Adventure', 'Comedy']",104.0,G,2013-06-21,6,2013,2010,Animation,USA,IMDB
This Is the End,66.0,['Comedy'],107.0,R,2013-06-12,6,2013,2010,Comedy,USA,IMDB
World War Z,70.0,"['Action', 'Adventure', 'Horror']",116.0,PG-13,2013-06-21,6,2013,2010,Action,USA,IMDB
Hair Brained,54.0,"['Comedy', 'Drama', 'Fantasy']",97.0,PG-13,2013-05-31,5,2013,2010,Comedy,USA,IMDB
Hammer of the Gods,45.0,"['Action', 'History', 'Horror']",99.0,R,2013-05-30,5,2013,2010,Action,UK,IMDB
The Internship,63.0,['Comedy'],119.0,PG-13,2013-06-07,6,2013,2010,Comedy,USA,IMDB
Venus in Fur,72.0,['Drama'],96.0,Not Rated,2013-11-08,11,2013,2010,Drama,France,IMDB
Only Lovers Left Alive,73.0,"['Comedy', 'Drama', 'Fantasy']",123.0,R,2013-12-25,12,2013,2010,Comedy,UK,IMDB
On the Job,70.0,"['Action', 'Crime', 'Drama']",118.0,Not Rated,2013-08-28,8,2013,2010,Action,Philippines,IMDB
Age of Uprising: The Legend of Michael Kohlhaas,61.0,"['Drama', 'History']",122.0,Not Rated,2013-08-14,8,2013,2010,Drama,France,IMDB
The Immigrant,66.0,"['Drama', 'Romance']",120.0,R,2014-05-23,5,2014,2010,Drama,USA,IMDB
Nothing Bad Can Happen,70.0,"['Crime', 'Drama', 'Horror']",110.0,Not Rated,2013-11-28,11,2013,2010,Crime,Germany,IMDB
Nebraska,77.0,"['Adventure', 'Comedy', 'Drama']",115.0,R,2014-01-24,1,2014,2010,Adventure,USA,IMDB
Tracks,72.0,"['Biography', 'Drama']",112.0,PG-13,2014-03-06,3,2014,2010,Biography,Australia,IMDB
The Golden Dream,77.0,['Drama'],108.0,Not Rated,2015-10-05,10,2015,2010,Drama,Mexico,IMDB
All Is Lost,69.0,"['Action', 'Adventure', 'Drama']",106.0,PG-13,2013-10-25,10,2013,2010,Action,USA,IMDB
Only God Forgives,57.0,"['Action', 'Crime', 'Drama']",90.0,R,2013-05-22,5,2013,2010,Action,Denmark,IMDB
Omar,75.0,"['Crime', 'Drama', 'Romance']",98.0,Not Rated,2013-08-01,8,2013,2010,Crime,Palestine,IMDB
The Great Beauty,78.0,['Drama'],141.0,Not Rated,2014-03-14,3,2014,2010,Drama,Italy,IMDB
The German Doctor,67.0,"['Drama', 'History', 'Thriller']",93.0,PG-13,2014-04-25,4,2014,2010,Drama,Argentina,IMDB
Now You See Me,73.0,"['Crime', 'Mystery', 'Thriller']",115.0,PG-13,2013-05-31,5,2013,2010,Crime,USA,IMDB
The Hangover Part III,58.0,"['Comedy', 'Crime']",100.0,R,2013-05-23,5,2013,2010,Comedy,USA,IMDB
As I Lay Dying,54.0,['Drama'],110.0,R,2013-10-22,10,2013,2010,Drama,USA,IMDB
Blood Ties,65.0,"['Action', 'Crime', 'Drama']",127.0,R,2013-10-30,10,2013,2010,Action,France,IMDB
The Last Days on Mars,55.0,"['Adventure', 'Horror', 'Sci_Fi']",98.0,R,2013-09-19,9,2013,2010,Adventure,UK,IMDB
Ilo Ilo,73.0,['Drama'],99.0,Not Rated,2013-08-29,8,2013,2010,Drama,Singapore,IMDB
The Lunchbox,78.0,"['Drama', 'Romance']",104.0,PG,2013-09-20,9,2013,2010,Drama,India,IMDB
Inside Llewyn Davis,75.0,"['Comedy', 'Drama', 'Music']",104.0,R,2014-01-10,1,2014,2010,Comedy,USA,IMDB
Borgman,67.0,"['Drama', 'Horror', 'Mystery']",113.0,Not Rated,2013-08-29,8,2013,2010,Drama,Netherlands,IMDB
Grand Central,62.0,"['Drama', 'Romance']",94.0,,2013-08-28,8,2013,2010,Drama,France,IMDB
"Like Father, Like Son",78.0,['Drama'],121.0,Not Rated,2013-09-28,9,2013,2010,Drama,Japan,IMDB
The Dance of Reality,75.0,"['Biography', 'Drama', 'Fantasy']",133.0,Not Rated,2013-09-04,9,2013,2010,Biography,Chile,IMDB
Jimmy P: Psychotherapy Of A Plains Indian,61.0,"['Biography', 'Drama', 'Thriller']",117.0,Not Rated,2013-09-11,9,2013,2010,Biography,USA,IMDB
Stranger by the Lake,69.0,"['Drama', 'Romance', 'Thriller']",100.0,Not Rated,2013-06-12,6,2013,2010,Drama,France,IMDB
A Touch of Sin,71.0,"['Action', 'Drama']",130.0,Not Rated,2013-12-11,12,2013,2010,Action,China,IMDB
The Past,78.0,"['Drama', 'Mystery']",130.0,PG-13,2013-05-17,5,2013,2010,Drama,France,IMDB
Blue Ruin,71.0,"['Crime', 'Drama', 'Thriller']",90.0,R,2014-07-09,7,2014,2010,Crime,USA,IMDB
At Middleton,65.0,"['Comedy', 'Romance']",99.0,R,2013-09-05,9,2013,2010,Comedy,USA,IMDB
Heli,68.0,"['Crime', 'Drama', 'Romance']",105.0,Not Rated,2013-08-09,8,2013,2010,Crime,Mexico,IMDB
The Selfish Giant,73.0,['Drama'],91.0,Not Rated,2013-10-25,10,2013,2010,Drama,UK,IMDB
Return to Nuke 'Em High Volume 1,55.0,"['Action', 'Comedy', 'Drama']",85.0,Not Rated,2013-11-05,11,2013,2010,Action,USA,IMDB
The Bling Ring,56.0,"['Biography', 'Crime', 'Drama']",90.0,R,2013-06-21,6,2013,2010,Biography,USA,IMDB
Salvo,60.0,"['Crime', 'Drama', 'Romance']",110.0,Not Rated,2014-08-22,8,2014,2010,Crime,Italy,IMDB
The Congress,65.0,"['Animation', 'Drama', 'Sci_Fi']",122.0,Not Rated,2014-07-24,7,2014,2010,Animation,Israel,IMDB
Peeples,53.0,"['Comedy', 'Romance']",95.0,PG-13,2013-05-10,5,2013,2010,Comedy,USA,IMDB
Last Passenger,57.0,"['Action', 'Mystery', 'Thriller']",97.0,R,2014-04-25,4,2014,2010,Action,UK,IMDB
Beneath,37.0,"['Horror', 'Sci_Fi', 'Thriller']",90.0,Not Rated,2013-05-03,5,2013,2010,Horror,USA,IMDB
The Purge,57.0,"['Horror', 'Thriller']",85.0,R,2013-06-07,6,2013,2010,Horror,USA,IMDB
Evidence,54.0,"['Crime', 'Mystery', 'Thriller']",94.0,Not Rated,2013-07-19,7,2013,2010,Crime,USA,IMDB
Star Trek Into Darkness,77.0,"['Action', 'Adventure', 'Sci_Fi']",132.0,PG-13,2013-05-16,5,2013,2010,Action,USA,IMDB
Honey,67.0,['Drama'],96.0,Not Rated,2013-05-01,5,2013,2010,Drama,Italy,IMDB
After Earth,48.0,"['Action', 'Adventure', 'Sci_Fi']",100.0,PG-13,2013-05-31,5,2013,2010,Action,USA,IMDB
The Great Gatsby,72.0,"['Drama', 'Romance']",143.0,PG-13,2013-05-10,5,2013,2010,Drama,Australia,IMDB
Willow Creek,51.0,"['Horror', 'Mystery', 'Thriller']",80.0,Not Rated,2014-05-02,5,2014,2010,Horror,USA,IMDB
The Hot Flashes,51.0,"['Comedy', 'Sport']",99.0,R,2013-08-09,8,2013,2010,Comedy,USA,IMDB
Welcome to the Jungle,49.0,"['Action', 'Adventure', 'Comedy']",95.0,Not Rated,2014-02-08,2,2014,2010,Action,Puerto Rico,IMDB
Wara no tate,62.0,['Thriller'],117.0,,2013-04-26,4,2013,2010,Thriller,Japan,IMDB
The English Teacher,58.0,"['Comedy', 'Drama']",93.0,R,2013-08-01,8,2013,2010,Comedy,USA,IMDB
The Colony,53.0,"['Action', 'Sci_Fi', 'Thriller']",95.0,Not Rated,2013-09-20,9,2013,2010,Action,Canada,IMDB
Geography Club,65.0,"['Comedy', 'Drama']",84.0,PG-13,2014-02-05,2,2014,2010,Comedy,USA,IMDB
The Big Wedding,56.0,"['Comedy', 'Drama', 'Romance']",89.0,R,2013-04-26,4,2013,2010,Comedy,USA,IMDB
Rushlights,59.0,"['Crime', 'Drama', 'Romance']",98.0,R,2013-07-24,7,2013,2010,Crime,USA,IMDB
Viaggio sola,63.0,"['Drama', 'Romance']",85.0,Not Rated,2013-04-24,4,2013,2010,Drama,Italy,IMDB
Mood Indigo,65.0,"['Comedy', 'Drama', 'Fantasy']",94.0,Not Rated,2014-07-18,7,2014,2010,Comedy,France,IMDB
Big Bad Wolves,68.0,"['Drama', 'Horror', 'Thriller']",110.0,Not Rated,2013-08-15,8,2013,2010,Drama,Israel,IMDB
Some Velvet Morning,58.0,['Drama'],84.0,Not Rated,2013-12-10,12,2013,2010,Drama,USA,IMDB
Raze,52.0,"['Action', 'Drama', 'Horror']",92.0,R,2014-01-16,1,2014,2010,Action,USA,IMDB
A Case of You,56.0,"['Comedy', 'Romance']",89.0,R,2014-02-13,2,2014,2010,Comedy,USA,IMDB
A Birder's Guide to Everything,63.0,"['Adventure', 'Comedy', 'Drama']",86.0,PG-13,2013-04-21,4,2013,2010,Adventure,USA,IMDB
Run & Jump,63.0,['Drama'],106.0,Not Rated,2014-01-24,1,2014,2010,Drama,Ireland,IMDB
The Pretty One,63.0,"['Comedy', 'Drama']",90.0,R,2013-04-20,4,2013,2010,Comedy,USA,IMDB
Sunlight Jr.,56.0,['Drama'],90.0,Not Rated,2015-01-12,1,2015,2010,Drama,USA,IMDB
Mr. Jones,47.0,"['Drama', 'Horror', 'Thriller']",84.0,PG-13,2014-05-02,5,2014,2010,Drama,USA,IMDB
G.B.F.,59.0,"['Comedy', 'Drama', 'Romance']",92.0,R,2014-01-17,1,2014,2010,Comedy,USA,IMDB
Dark Touch,48.0,['Horror'],90.0,Not Rated,2014-03-19,3,2014,2010,Horror,France,IMDB
All Is Bright,56.0,"['Comedy', 'Drama']",107.0,R,2013-09-10,9,2013,2010,Comedy,USA,IMDB
Redemption,62.0,"['Action', 'Drama']",100.0,R,2013-06-28,6,2013,2010,Action,UK,IMDB
Java Heat,51.0,"['Action', 'Crime', 'Drama']",104.0,R,2013-05-09,5,2013,2010,Action,Indonesia,IMDB
Pain & Gain,64.0,"['Action', 'Comedy', 'Crime']",129.0,R,2013-04-26,4,2013,2010,Action,USA,IMDB
Scary Movie V,35.0,"['Comedy', 'Horror']",86.0,PG-13,2013-04-12,4,2013,2010,Comedy,USA,IMDB
42,75.0,"['Biography', 'Drama', 'Sport']",128.0,PG-13,2013-04-12,4,2013,2010,Biography,USA,IMDB
"Norte, the End of History",76.0,"['Crime', 'Drama']",250.0,,2014-03-11,3,2014,2010,Crime,Philippines,IMDB
Odd Thomas,68.0,"['Comedy', 'Fantasy', 'Horror']",97.0,PG-13,2014-02-28,2,2014,2010,Comedy,USA,IMDB
Decoding Annie Parker,62.0,['Drama'],91.0,R,2014-05-02,5,2014,2010,Drama,USA,IMDB
Family Weekend,62.0,"['Comedy', 'Drama']",105.0,R,2013-03-29,3,2013,2010,Comedy,USA,IMDB
Oblivion,70.0,"['Action', 'Adventure', 'Sci_Fi']",124.0,PG-13,2013-04-19,4,2013,2010,Action,USA,IMDB
Admission,57.0,"['Comedy', 'Drama', 'Romance']",107.0,PG-13,2013-03-22,3,2013,2010,Comedy,USA,IMDB
InAPPropriate Comedy,28.0,['Comedy'],83.0,R,2014-07-17,7,2014,2010,Comedy,USA,IMDB
The Host,59.0,"['Action', 'Adventure', 'Drama']",125.0,PG-13,2013-03-29,3,2013,2010,Action,USA,IMDB
Finding Mr. Right,64.0,"['Comedy', 'Romance']",121.0,PG-13,2013-03-21,3,2013,2010,Comedy,China,IMDB
The Numbers Station,56.0,"['Action', 'Thriller']",89.0,R,2013-04-26,4,2013,2010,Action,UK,IMDB
Olympus Has Fallen,65.0,"['Action', 'Thriller']",119.0,R,2013-03-22,3,2013,2010,Action,USA,IMDB
Temptation: Confessions of a Marriage Counselor,50.0,"['Drama', 'Thriller']",111.0,PG-13,2013-03-29,3,2013,2010,Drama,USA,IMDB
The Call,67.0,"['Crime', 'Drama', 'Horror']",94.0,R,2013-03-15,3,2013,2010,Crime,USA,IMDB
The Retrieval,66.0,"['Adventure', 'Drama', 'Western']",92.0,R,2014-04-02,4,2014,2010,Adventure,USA,IMDB
White Reindeer,57.0,"['Comedy', 'Drama']",82.0,Not Rated,2013-12-06,12,2013,2010,Comedy,USA,IMDB
Zero Charisma,62.0,"['Comedy', 'Drama']",86.0,Not Rated,2013-10-08,10,2013,2010,Comedy,USA,IMDB
G.I. Joe: Retaliation,58.0,"['Action', 'Adventure', 'Sci_Fi']",110.0,PG-13,2013-03-28,3,2013,2010,Action,USA,IMDB
Short Term 12,80.0,['Drama'],96.0,R,2013-08-23,8,2013,2010,Drama,USA,IMDB
Bad Milo,56.0,"['Comedy', 'Horror']",85.0,R,2013-08-29,8,2013,2010,Comedy,USA,IMDB
Coldwater,64.0,"['Drama', 'Thriller']",104.0,Not Rated,2013-03-05,3,2013,2010,Drama,USA,IMDB
Hours,64.0,"['Drama', 'Thriller']",97.0,PG-13,2013-12-04,12,2013,2010,Drama,USA,IMDB
Angels Sing,58.0,"['Comedy', 'Drama', 'Family']",87.0,PG,2013-03-10,3,2013,2010,Comedy,USA,IMDB
Haunter,59.0,"['Fantasy', 'Horror', 'Mystery']",97.0,Not Rated,2013-10-17,10,2013,2010,Fantasy,Canada,IMDB
Scenic Route,65.0,"['Drama', 'Thriller']",82.0,R,2013-08-23,8,2013,2010,Drama,USA,IMDB
Cheap Thrills,67.0,"['Comedy', 'Crime', 'Drama']",88.0,Not Rated,2014-03-21,3,2014,2010,Comedy,USA,IMDB
Dead Man Down,65.0,"['Action', 'Crime', 'Drama']",118.0,R,2013-03-08,3,2013,2010,Action,USA,IMDB
Evil Dead,65.0,"['Fantasy', 'Horror', 'Thriller']",91.0,R,2013-04-05,4,2013,2010,Fantasy,USA,IMDB
The Incredible Burt Wonderstone,59.0,['Comedy'],100.0,PG-13,2013-03-15,3,2013,2010,Comedy,USA,IMDB
Girl on a Bicycle,62.0,"['Comedy', 'Drama', 'Romance']",101.0,R,2013-03-07,3,2013,2010,Comedy,Germany,IMDB
Love and Honor,57.0,"['Drama', 'Romance', 'War']",100.0,PG-13,2013-03-22,3,2013,2010,Drama,USA,IMDB
Extraordinary Tales,65.0,"['Animation', 'Horror', 'Mystery']",73.0,Not Rated,2015-10-23,10,2015,2010,Animation,France,IMDB
The Last Exorcism 2,40.0,"['Horror', 'Thriller']",88.0,PG-13,2013-03-01,3,2013,2010,Horror,France,IMDB
Devil's Pass,57.0,"['Horror', 'Mystery', 'Thriller']",100.0,R,2013-02-28,2,2013,2010,Horror,Russia,IMDB
21 & Over,58.0,['Comedy'],93.0,R,2013-03-01,3,2013,2010,Comedy,USA,IMDB
Phantom,59.0,"['Drama', 'History', 'Thriller']",98.0,R,2013-03-01,3,2013,2010,Drama,USA,IMDB
Jack the Giant Slayer,62.0,"['Adventure', 'Fantasy']",114.0,PG-13,2013-03-01,3,2013,2010,Adventure,UK,IMDB
Welcome to the Punch,61.0,"['Action', 'Crime', 'Thriller']",99.0,R,2013-03-15,3,2013,2010,Action,UK,IMDB
Dark Skies,63.0,"['Horror', 'Sci_Fi', 'Thriller']",97.0,PG-13,2013-02-22,2,2013,2010,Horror,USA,IMDB
Snitch,64.0,"['Action', 'Drama', 'Thriller']",112.0,PG-13,2013-02-22,2,2013,2010,Action,USA,IMDB
The Croods,72.0,"['Animation', 'Action', 'Adventure']",98.0,PG,2013-03-22,3,2013,2010,Animation,USA,IMDB
Oz The Great and Powerful,63.0,"['Adventure', 'Family', 'Fantasy']",130.0,PG,2013-03-08,3,2013,2010,Adventure,USA,IMDB
Kai Po Che,77.0,"['Drama', 'Sport']",120.0,Not Rated,2013-02-22,2,2013,2010,Drama,India,IMDB
Safe Haven,67.0,"['Drama', 'Romance', 'Thriller']",115.0,PG-13,2013-02-14,2,2013,2010,Drama,USA,IMDB
Night Train to Lisbon,68.0,"['Mystery', 'Romance', 'Thriller']",111.0,R,2013-12-06,12,2013,2010,Mystery,Switzerland,IMDB
Closed Curtain,65.0,['Drama'],106.0,Not Rated,2014-04-10,4,2014,2010,Drama,Iran,IMDB
Camille Claudel 1915,65.0,"['Biography', 'Drama']",95.0,Not Rated,2013-03-13,3,2013,2010,Biography,France,IMDB
Child's Pose,74.0,['Drama'],112.0,Not Rated,2013-03-08,3,2013,2010,Drama,Romania,IMDB
In Bloom,76.0,['Drama'],102.0,Not Rated,2014-01-10,1,2014,2010,Drama,Georgia,IMDB
Gloria,68.0,"['Comedy', 'Drama', 'Romance']",110.0,R,2013-05-09,5,2013,2010,Comedy,Chile,IMDB
La religieuse,64.0,['Drama'],112.0,Not Rated,2015-01-05,1,2015,2010,Drama,France,IMDB
The Rocket,73.0,['Drama'],96.0,,2013-08-29,8,2013,2010,Drama,Australia,IMDB
Hide Your Smiling Faces,60.0,['Drama'],81.0,Not Rated,2014-03-25,3,2014,2010,Drama,USA,IMDB
A Single Shot,58.0,"['Crime', 'Drama', 'Thriller']",116.0,R,2013-08-20,8,2013,2010,Crime,UK,IMDB
Paradise: Hope,67.0,['Drama'],92.0,Not Rated,2013-12-18,12,2013,2010,Drama,Austria,IMDB
Identity Thief,57.0,"['Comedy', 'Crime', 'Drama']",111.0,R,2013-02-08,2,2013,2010,Comedy,USA,IMDB
Vehicle 19,49.0,"['Action', 'Thriller']",85.0,R,2013-02-07,2,2013,2010,Action,USA,IMDB
A Good Day to Die Hard,53.0,"['Action', 'Thriller']",98.0,R,2013-02-14,2,2013,2010,Action,USA,IMDB
Five Dances,71.0,"['Drama', 'Music', 'Romance']",83.0,TV-14,2013-10-04,10,2013,2010,Drama,USA,IMDB
The Haunting in Connecticut 2: Ghosts of Georgia,53.0,"['Drama', 'Horror', 'Mystery']",100.0,R,2013-03-14,3,2013,2010,Drama,USA,IMDB
The Dirties,69.0,"['Crime', 'Drama']",83.0,Not Rated,2014-06-06,6,2014,2010,Crime,Canada,IMDB
Side Effects,71.0,"['Crime', 'Drama', 'Mystery']",106.0,R,2013-02-08,2,2013,2010,Crime,USA,IMDB
Frankenstein's Army,53.0,['Horror'],84.0,R,2013-11-02,11,2013,2010,Horror,Netherlands,IMDB
Jobs,59.0,"['Biography', 'Drama']",128.0,PG-13,2013-08-16,8,2013,2010,Biography,USA,IMDB
The Inevitable Defeat of Mister & Pete,75.0,['Drama'],108.0,R,2013-01-25,1,2013,2010,Drama,USA,IMDB
Sweetwater,62.0,"['Thriller', 'Western']",95.0,R,2013-10-11,10,2013,2010,Thriller,USA,IMDB
Jug Face,52.0,"['Drama', 'Horror', 'Thriller']",81.0,R,2013-07-08,7,2013,2010,Drama,USA,IMDB
Big Sur,58.0,"['Drama', 'Romance']",81.0,R,2013-11-01,11,2013,2010,Drama,USA,IMDB
A.C.O.D.,57.0,['Comedy'],88.0,R,2013-01-23,1,2013,2010,Comedy,USA,IMDB
Drinking Buddies,61.0,"['Comedy', 'Drama', 'Romance']",90.0,R,2013-07-25,7,2013,2010,Comedy,USA,IMDB
Very Good Girls,60.0,"['Drama', 'Romance']",91.0,R,2014-06-24,6,2014,2010,Drama,USA,IMDB
Magic Magic,50.0,"['Drama', 'Thriller']",97.0,R,2013-08-28,8,2013,2010,Drama,USA,IMDB
Lovelace,62.0,"['Biography', 'Drama']",93.0,R,2013-08-08,8,2013,2010,Biography,USA,IMDB
Afternoon Delight,57.0,"['Comedy', 'Drama']",98.0,R,2013-12-11,12,2013,2010,Comedy,USA,IMDB
Upstream Color,67.0,"['Drama', 'Sci_Fi']",96.0,Not Rated,2013-08-30,8,2013,2010,Drama,USA,IMDB
Computer Chess,63.0,['Comedy'],92.0,Not Rated,2013-08-01,8,2013,2010,Comedy,USA,IMDB
"The Way, Way Back",74.0,"['Comedy', 'Drama']",103.0,PG-13,2013-07-26,7,2013,2010,Comedy,USA,IMDB
Ass Backwards,42.0,"['Adventure', 'Comedy']",85.0,Not Rated,2013-01-21,1,2013,2010,Adventure,USA,IMDB
Charlie Countryman,64.0,"['Comedy', 'Drama', 'Romance']",103.0,R,2013-09-13,9,2013,2010,Comedy,USA,IMDB
Ain't Them Bodies Saints,64.0,"['Crime', 'Drama', 'Romance']",96.0,R,2013-08-16,8,2013,2010,Crime,USA,IMDB
Hell Baby,49.0,"['Comedy', 'Horror']",98.0,R,2014-03-05,3,2014,2010,Comedy,USA,IMDB
In a World...,67.0,['Comedy'],93.0,R,2013-09-13,9,2013,2010,Comedy,USA,IMDB
Ghost Team One,43.0,"['Comedy', 'Horror']",84.0,R,2013-01-20,1,2013,2010,Comedy,USA,IMDB
Before Midnight,79.0,"['Drama', 'Romance']",109.0,R,2013-06-14,6,2013,2010,Drama,USA,IMDB
A Teacher,48.0,"['Drama', 'Romance']",75.0,Not Rated,2013-09-06,9,2013,2010,Drama,USA,IMDB
Prince Avalanche,63.0,"['Comedy', 'Drama']",94.0,R,2013-09-19,9,2013,2010,Comedy,USA,IMDB
Wrong Cops,60.0,"['Comedy', 'Crime']",83.0,Not Rated,2014-03-19,3,2014,2010,Comedy,France,IMDB
In Fear,54.0,"['Horror', 'Mystery', 'Thriller']",85.0,R,2013-11-15,11,2013,2010,Horror,UK,IMDB
The East,68.0,"['Adventure', 'Drama', 'Thriller']",116.0,PG-13,2013-06-28,6,2013,2010,Adventure,UK,IMDB
Metro Manila,76.0,"['Action', 'Crime', 'Drama']",115.0,Not Rated,2013-09-20,9,2013,2010,Action,UK,IMDB
C.O.G.,56.0,"['Comedy', 'Drama']",88.0,R,2013-01-20,1,2013,2010,Comedy,USA,IMDB
Touchy Feely,53.0,"['Comedy', 'Drama']",89.0,R,2014-05-16,5,2014,2010,Comedy,USA,IMDB
Interior. Leather Bar.,51.0,['Drama'],60.0,Not Rated,2013-10-03,10,2013,2010,Drama,USA,IMDB
Fruitvale Station,75.0,"['Biography', 'Crime', 'Drama']",85.0,R,2013-07-26,7,2013,2010,Biography,USA,IMDB
It Felt Like Love,56.0,['Drama'],82.0,Not Rated,2014-03-21,3,2014,2010,Drama,USA,IMDB
Concussion,56.0,['Drama'],96.0,R,2013-12-05,12,2013,2010,Drama,USA,IMDB
The Lifeguard,56.0,"['Drama', 'Romance']",98.0,R,2013-07-30,7,2013,2010,Drama,USA,IMDB
The Kings of Summer,71.0,"['Adventure', 'Comedy', 'Drama']",95.0,R,2013-08-23,8,2013,2010,Adventure,USA,IMDB
Blue Caprice,60.0,"['Biography', 'Crime', 'Drama']",93.0,R,2015-05-18,5,2015,2010,Biography,USA,IMDB
Breathe In,64.0,"['Drama', 'Romance']",98.0,R,2013-07-19,7,2013,2010,Drama,USA,IMDB
The Look of Love,60.0,"['Biography', 'Comedy', 'Drama']",101.0,Not Rated,2013-07-07,7,2013,2010,Biography,UK,IMDB
Beautiful Creatures,61.0,"['Drama', 'Fantasy', 'Romance']",124.0,PG-13,2013-02-14,2,2013,2010,Drama,USA,IMDB
We Are What We Are,59.0,"['Drama', 'Horror', 'Thriller']",105.0,R,2013-10-25,10,2013,2010,Drama,USA,IMDB
Don Jon,65.0,"['Comedy', 'Drama', 'Romance']",90.0,R,2013-09-27,9,2013,2010,Comedy,USA,IMDB
Escape from Tomorrow,51.0,"['Drama', 'Fantasy', 'Horror']",90.0,Not Rated,2014-07-19,7,2014,2010,Drama,USA,IMDB
Adoration,62.0,"['Drama', 'Romance']",112.0,R,2013-04-03,4,2013,2010,Drama,Australia,IMDB
Mother of George,63.0,['Drama'],107.0,R,2013-01-18,1,2013,2010,Drama,Nigeria,IMDB
Austenland,63.0,"['Comedy', 'Romance']",97.0,PG-13,2013-09-27,9,2013,2010,Comedy,UK,IMDB
The Truth About Emanuel,60.0,"['Drama', 'Thriller']",95.0,Not Rated,2014-01-10,1,2014,2010,Drama,USA,IMDB
The Spectacular Now,71.0,"['Comedy', 'Drama', 'Romance']",95.0,R,2013-09-13,9,2013,2010,Comedy,USA,IMDB
Kill Your Darlings,65.0,"['Biography', 'Drama', 'Romance']",104.0,R,2013-09-19,9,2013,2010,Biography,USA,IMDB
Broken City,62.0,"['Action', 'Crime', 'Drama']",109.0,R,2013-01-18,1,2013,2010,Action,USA,IMDB
Hansel & Gretel: Witch Hunters,61.0,"['Action', 'Fantasy', 'Horror']",88.0,R,2013-01-25,1,2013,2010,Action,Germany,IMDB
Warm Bodies,69.0,"['Comedy', 'Horror', 'Romance']",98.0,PG-13,2013-02-01,2,2013,2010,Comedy,USA,IMDB
I Give It a Year,57.0,"['Comedy', 'Romance']",97.0,R,2013-02-08,2,2013,2010,Comedy,UK,IMDB
The Last Stand,63.0,"['Action', 'Thriller']",107.0,R,2013-01-18,1,2013,2010,Action,USA,IMDB
A Haunted House,50.0,"['Comedy', 'Fantasy']",86.0,R,2013-01-11,1,2013,2010,Comedy,USA,IMDB
The Grandmaster,66.0,"['Action', 'Biography', 'Drama']",130.0,PG-13,2013-08-30,8,2013,2010,Action,Hong Kong,IMDB
The Best Offer,78.0,"['Crime', 'Drama', 'Mystery']",131.0,R,2014-01-01,1,2014,2010,Crime,Italy,IMDB
Movie 43,43.0,['Comedy'],94.0,R,2013-01-25,1,2013,2010,Comedy,USA,IMDB
Xue di zi,48.0,"['Action', 'Drama']",112.0,R,2013-06-14,6,2013,2010,Action,China,IMDB
This Is 40,62.0,"['Comedy', 'Romance']",134.0,R,2012-12-21,12,2012,2010,Comedy,USA,IMDB
